x
T4_H4.S32	immune
Tres_A12.S104	immune
Tres_A14.S265	immune
Tres_A4.S217	immune
Tres_A5.S342	immune
Tres_A6.S233	immune
Tres_A7.S241	immune
Tres_A7.S358	immune
Tres_B11.S274	immune
Tres_B12.S103	immune
Tres_B2.S319	immune
Tres_B3.S327	immune
Tres_B6.S351	immune
Tres_B7.S359	immune
Tres_C9.S259	immune
Tres_D1.S313	immune
Tres_D3.S212	immune
Tres_D5.S228	immune
Tres_D7.S361	immune
Tres_E1.S314	immune
Tres_E3.S213	immune
Tres_E4.S221	immune
Tres_E4.S338	immune
Tres_E6.S237	immune
Tres_E9.S261	immune
Tres_F12.S286	immune
Tres_F14.S270	immune
Tres_F2.S323	immune
Tres_F3.S331	immune
Tres_F4.S222	immune
Tres_F8.S254	immune
Tres_F8.S371	immune
Tres_G1.S316	immune
Tres_H2.S208	immune
Tres_H6.S240	immune
Tres_H9.S381	immune
lib1_AR_T28_1_C7.S318	4
lib1_AR_T28_1_D5.S328	4
lib1_AR_T28_1_F7.S354	4
lib2_AR_lib2_AR_T28_228_2_C1.S216	4
lib2_AR_lib2_AR_T28_228_2_E11.S250	4
T0_A10.S361	4
T0_A10.S73	4
T0_A6.S41	4
T0_A7.S49	4
T0_A9.S65	4
T0_B11.S370	4
T0_B12.S90	4
T0_B2.S298	4
T0_B5.S322	4
T0_B8.S58	4
T0_B9.S354	4
T0_C1.S291	4
T0_C3.S307	4
T0_C4.S27	4
T0_D1.S4	4
T0_E12.S93	4
T0_E6.S333	4
T0_F5.S326	4
T0_F6.S334	4
T0_F8.S350	4
T0_G1.S295	4
T0_G8.S63	4
T0_H12.S96	4
T0_H6.S48	4
T0_H8.S64	4
T28_F12.S307	4
T4_B12.S207	4
T4_B7.S50	4
T4_C2.S11	4
T4_D11.S84	4
T4_D2.S129	4
T4_E2.S13	4
T4_E4.S146	4
Tres_B14.S266	4
Tres_E12.S285	4
Tres_G2.S324	4
lib1_AR_T28_1_A1.S288	2
lib1_AR_T28_1_A10.S297	2
lib1_AR_T28_1_A2.S289	2
lib1_AR_T28_1_A4.S291	2
lib1_AR_T28_1_B12.S311	2
lib1_AR_T28_1_B2.S301	2
lib1_AR_T28_1_B7.S306	2
lib1_AR_T28_1_C1.S312	2
lib1_AR_T28_1_C11.S322	2
lib1_AR_T28_1_C12.S323	2
lib1_AR_T28_1_C2.S313	2
lib1_AR_T28_1_C4.S315	2
lib1_AR_T28_1_C6.S317	2
lib1_AR_T28_1_C9.S320	2
lib1_AR_T28_1_D1.S324	2
lib1_AR_T28_1_D4.S327	2
lib1_AR_T28_1_D6.S329	2
lib1_AR_T28_1_D7.S330	2
lib1_AR_T28_1_D9.S332	2
lib1_AR_T28_1_E1.S336	2
lib1_AR_T28_1_E10.S345	2
lib1_AR_T28_1_E11.S346	2
lib1_AR_T28_1_E5.S340	2
lib1_AR_T28_1_E7.S342	2
lib1_AR_T28_1_E8.S343	2
lib1_AR_T28_1_F1.S348	2
lib1_AR_T28_1_F10.S357	2
lib1_AR_T28_1_F11.S358	2
lib1_AR_T28_1_F12.S359	2
lib1_AR_T28_1_F2.S349	2
lib1_AR_T28_1_F4.S351	2
lib1_AR_T28_1_F5.S352	2
lib1_AR_T28_1_F6.S353	2
lib1_AR_T28_1_F8.S355	2
lib1_AR_T28_1_F9.S356	2
lib1_AR_T28_1_G1.S360	2
lib1_AR_T28_1_G12.S371	2
lib1_AR_T28_1_G2.S361	2
lib1_AR_T28_1_G3.S362	2
lib1_AR_T28_1_G6.S365	2
lib1_AR_T28_1_G7.S366	2
lib1_AR_T28_1_G8.S367	2
lib1_AR_T28_1_H2.S373	2
lib1_AR_T28_1_H5.S376	2
lib2_AR_lib2_AR_T28_228_2_C2.S217	2
lib2_AR_lib2_AR_T28_228_2_C6.S221	2
lib2_AR_lib2_AR_T28_228_2_C9.S224	2
lib2_AR_lib2_AR_T28_228_2_D3.S230	2
lib2_AR_lib2_AR_T28_228_2_D6.S233	2
lib2_AR_lib2_AR_T28_228_2_E7.S246	2
lib2_AR_lib2_AR_T28_228_2_E8.S247	2
lib2_AR_lib2_AR_T28_228_2_F3.S254	2
lib2_AR_lib2_AR_T28_228_2_F4.S255	2
lib2_AR_lib2_AR_T28_228_2_G10.S273	2
lib2_AR_lib2_AR_T28_228_2_G11.S274	2
lib2_AR_lib2_AR_T28_228_2_G6.S269	2
lib2_AR_lib2_AR_T28_228_2_G7.S270	2
lib2_AR_T28_2_C5.S220	2
lib2_AR_T28_2_D5.S232	2
lib2_AR_T28_2_G5.S268	2
T28_A10.S286	2
T28_A12.S302	2
T28_A14.S169	2
T28_A2.S105	2
T28_A3.S113	2
T28_A5.S246	2
T28_A6.S254	2
T28_A7.S145	2
T28_A8.S153	2
T28_A8.S270	2
T28_A9.S161	2
T28_B11.S295	2
T28_B12.S186	2
T28_B5.S130	2
T28_B5.S247	2
T28_B6.S255	2
T28_C12.S187	2
T28_C6.S139	2
T28_D1.S217	2
T28_D11.S180	2
T28_D12.S305	2
T28_D3.S233	2
T28_D4.S124	2
T28_D4.S241	2
T28_D6.S140	2
T28_D6.S257	2
T28_D7.S148	2
T28_D7.S265	2
T28_D8.S273	2
T28_E12.S189	2
T28_E12.S306	2
T28_E2.S226	2
T28_E4.S242	2
T28_E5.S250	2
T28_E6.S258	2
T28_E7.S266	2
T28_E8.S274	2
T28_F1.S219	2
T28_F11.S182	2
T28_F11.S299	2
