Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
X501me1_48h_DMSO_1,0.697550316539895,1.56700274005697,-0.506331505165413,0.111332502742143
X501me1_48h_DMSO_2,0.71862382565497,1.54496258632351,-0.406652392875637,0.110007566594973
X501me1_48h_DMSO_3,0.709089844709287,1.56854262978127,-0.450363690200031,0.11559451927543
X501mel_SCDi_A93_t48h_1,0.743919592849417,1.58032450927196,-0.648777039436671,0.125418836482666
X501mel_SCDi_A93_t48h_2,0.717651565108404,1.56897869694416,-0.477757146240941,0.116438946917605
X501mel_SCDi_A93_t48h_3,0.720423754582126,1.57005721153947,-0.472932660846728,0.119550613232505
X501mel_siCTR_t48h_1,0.710396681758987,1.59144230577506,-0.362137601529376,0.125175284317104
X501mel_siCTR_t48h_2,0.726884089549751,1.60536154714073,-0.248354075478285,0.123591802314878
X501mel_siCTR_t48h_3,0.737240911529075,1.59396749728799,-0.213751850304922,0.121757775403609
X501mel_siSCD_2_1,0.661401177364235,1.58042327619612,0.324372236016561,0.0865703472127471
X501mel_siSCD_2_2,0.642891034985061,1.5766398610523,0.369875364543291,0.0975886684611827
X501mel_siSCD_2_3,0.627615535533373,1.5671054853563,0.0401089216570508,0.0983982506977654
IGR37_DMSO_t48h_1,0.853044006957865,1.61651245367968,0.270047544046228,0.138937421525195
IGR37_DMSO_t48h_2,0.846735434840466,1.62115107285125,0.252034824726626,0.137342764968775
IGR37_DMSO_t48h_3,0.852246082389987,1.62128021032164,0.331972113204752,0.132760640374854
IGR37_SCDi_A93_t48h_1,0.817520710245783,1.54302192004508,0.183646091049592,0.154317720867802
IGR37_SCDi_A93_t48h_2,0.810076029369132,1.52094375682303,0.186120157007525,0.159414743983736
IGR37_SCDi_A93_t48h_3,0.811277740180263,1.51733982477249,0.0170185153506043,0.156022776271567
IGR37_siCTR_t48h_1,0.827849924201117,1.61950257994454,0.130834652473905,0.117865576480312
IGR37_siCTR_t48h_2,0.843965654068261,1.61994301105519,0.17993330678134,0.11658976522442
IGR37_siCTR_t48h_3,0.831379866384423,1.62198910795014,0.298979454178554,0.120705364093129
IGR37_siSCD_2_t48h_1,0.787033908642637,1.60173754844067,0.633012441974973,0.115826668159823
IGR37_siSCD_2_t48h_2,0.773596034894533,1.59247791376189,0.423925525637931,0.117967765118937
IGR37_siSCD_2_t48h_3,0.766243679941687,1.61721329613818,0.698098283685452,0.107643733992758
X501mel_siCTR_1,0.763371263177775,1.55171390585504,-0.548074896380982,0.108149538649845
X501mel_siCTR_2,0.750599953610476,1.57607437884079,-0.52169220195244,0.101086886200427
X501mel_siCTR_3,0.749978967845069,1.56909619135977,-0.536650313960311,0.100749185859227
X501mel_siSCD1_1,0.803635920727698,1.48070228613337,-0.368902814060358,0.133381607318062
X501mel_siSCD1_2,0.774640117203919,1.47239647475244,-0.204064024926759,0.126046682325308
X501mel_siSCD1_3,0.7728725495506,1.47026042324542,-0.637159857047621,0.120393682764935
IGR37_siCTR_1,0.856110468302064,1.62718880603014,0.263152409640458,0.131333513215471
IGR37_siCTR_2,0.850570361830671,1.62761553553337,0.286157523118882,0.124369038476195
IGR37_siCTR_3,0.850126768628336,1.62558274843145,0.262457126584021,0.128641658463413
IGR37_siSCD1_1,0.851468163619604,1.53803561424511,0.365365174507618,0.141906532751603
IGR37_siSCD1_2,0.829357426246055,1.50722203715786,0.548386860670559,0.131890708591363
IGR37_siSCD1_3,0.851034619966383,1.53933643286031,0.538103543550551,0.139342272299151
