Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
X262.TNF.3d_S5.FPKM,0.962170345677068,1.73805015975889,0.407180333543357,0.175545055218132
X262_g3wks_S39.FPKM,0.87713846234292,1.67290109722595,0.076842733459156,0.15108609058551
X308.d0_S2.FPKM,0.87683444754283,1.79737321831676,0.455765739517415,0.167351868499719
X308.TNF.3d_S6.FPKM,0.882470478209284,1.70767099888248,0.32281299114071,0.180344208856827
X308.g5wks_S7.FPKM,0.821491013210659,1.75393306279762,0.552499577853772,0.166828374299267
X399.d0_S13.FPKM,0.93725654644363,1.81096115810105,0.463151879011201,0.148202761272027
X399.TNF_S17.FPKM,0.971538997866948,1.72997616774401,0.0660115793845909,0.168555082918558
X399.LTg_S16.FPKM,0.810961158101052,1.58732124624476,-0.873926535991708,0.206026487162059
X3998MEL_d0.FPKM,1.09116239605234,1.76537647572443,0.455632419514034,0.189257314301167
X3998MEL_TNF.FPKM,1.17872391015145,1.68864795004293,0.486406232843405,0.214355800644638
X3998_MEL_LTg.FPKM,0.890613031262378,1.53556596350786,-0.413857006519892,0.162879784536
X257A2_d0.FPKM,0.991474150964451,1.64964379727296,-0.342051780754437,0.206958361655009
X257A2_TNF.FPKM,1.04507766142795,1.63729141991774,-0.390905872957113,0.226031639879843
X257A2_LTg.FPKM,0.991037144720889,1.59089191833042,-0.317503413230942,0.213266786531307
X381_d0.FPKM,1.06731828312329,1.71506076695161,0.0826234605444837,0.210058214747736
X381_TNF.FPKM,1.00901909934626,1.74379579837418,-0.310625811206244,0.206891668676592
X381_LTg.FPKM,0.969382108199621,1.59309313952256,-0.559848927809399,0.209610549550142
X370_d0.FPKM,1.00080606591909,1.76131335211038,0.119181974654273,0.187351539602839
X370_TNF.FPKM,1.10624432829946,1.74332377939038,-0.246494122175481,0.209538374957061
X370_LTg.FPKM,1.05045343007501,1.67046923997007,-0.153944438776472,0.215260267064266
X410_d0.FPKM,1.03119516440879,1.65144671896929,0.0119372143232386,0.179022226120259
X410_TNF.FPKM,1.02441104044937,1.63578482936168,-0.107331078946203,0.184961555609154
X410_LTg.FPKM,0.983959610259347,1.59104859073261,0.216442852578251,0.194950884732607
