Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
A375_Vector_Rep1,0.825053749646312,1.7199225888855,-0.579607047037576,0.168410293667244
A375_Vector_Rep2,0.824844639881652,1.72156000843313,-0.101163930348663,0.165197215446894
A375_Vector_Rep3,0.817769205765223,1.73191581625751,-0.331540947335852,0.169935854464925
A375_ABCB5_KD_Rep1,0.762423230812383,1.70228280467976,0.122853413350099,0.14954996094967
A375_ABCB5_KD_Rep2,0.785615109889153,1.69615009245102,0.523593682495296,0.146442196807142
A375_ABCB5_KD_Rep3,0.771173336991298,1.69935981421379,0.627677157384421,0.144369114877589
G3361_Scrambled_Rep1,0.827564271639979,1.74267331843468,-0.563059995638496,0.168441084085223
G3361_Scrambled_Rep2,0.80683061207089,1.73580183635017,0.329643036643859,0.147063167147346
G3361_Scrambled_Rep3,0.806114859099791,1.74919670759485,-0.893617948755118,0.154817615740445
G3361_ABCB5_KD_Rep1,0.810532559053121,1.76242323081238,-0.206856491002209,0.150033269631565
G3361_ABCB5_KD_Rep2,0.794281567604389,1.74497232748792,0.684471456756295,0.149984046287039
G3361_ABCB5_KD_Rep3,0.803317462441909,1.75873846408238,0.387607613487942,0.154377213908769
