Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
BE_M,2.31530433936433,2.89246579124292,-0.104883054252128,0.327919522528913
BO.003.AW_M,2.10881453430885,2.80442810873046,0.0210296332765245,0.314280024843896
BO.005.SA_M,2.22952688851959,2.75107803172026,-0.0830762208069024,0.31944057256968
BO.009.BS_M,2.25352520308646,2.77239180960548,-0.0805554581274893,0.32600842180719
BO.011.WK_M,2.22107511650977,2.78576806485842,0.13293798041343,0.313149491026594
BO.013.NK_M,2.28028234071971,2.81647956075559,-0.320352555766141,0.344571589483655
BO.015.BW_M,2.29848641418649,2.89489228806446,0.356650962580853,0.319495510699421
BO.017.BU_M,2.21644470007086,2.83132691384449,-0.0941133769790052,0.331341567125761
BO.019.WG_M,2.24996690776855,2.6875279940515,-0.347849731584546,0.324445291376087
BO.023.HS_M,2.27995336461389,2.78042142028206,0.110844505998387,0.338770611395152
BO.025.SE_M,2.27655151699402,2.92292654146629,-0.0696282776226072,0.33958985482241
BO.027.SM_M,2.32810339278505,3.04144361742486,0.463451096298362,0.313701623415097
FKH.007_M,2.31716684379515,2.8728508025888,-0.594727978075484,0.332445416834138
FKH.011_M,2.22004410391853,2.78641688824765,1.71174316515102,0.326459595064331
FKH.012_M,2.17768035847538,2.82732079447476,0.137012120196412,0.330432280973154
FKH.021_M,2.26572737826728,2.863603947203,-0.186878250602981,0.337051216550663
FKH.023_M,2.27688807196871,3.00913690101473,-0.153391812543322,0.326193816230972
FKH.027_M,2.3091424811038,2.74030169625708,0.242918392193156,0.359128343802041
KO.1039_M,2.36815439749793,2.782308732133,0.0241215464940901,0.336788844047549
KO.1221_M,2.34326131628089,3.00180459214134,0.615661779637666,0.327931669489445
KO.1248_M,2.31449454793364,2.82534772906503,-0.308435968540308,0.321620151335942
KO.1347_M,2.20448225119674,2.83073418099051,-0.27131833936409,0.323596783441452
KO.762.SW_M,2.32453387675637,2.94511093476933,-0.334627509357413,0.327516077612268
KO.971_M,2.29505792345884,2.9650901688662,0.0755796540379936,0.326434791508525
KS_M,2.21896368918686,2.86300982645864,-0.238353040144534,0.333762456740191
LE.025.BI_M,2.20750675787317,2.89580972868244,-0.131598981289325,0.314198303579805
LE.037.RG_M,2.21347134257427,2.82576099743574,-0.247133163520937,0.315526243473482
LE.039.BE_M,2.22195099286173,2.88294489876496,0.0313230161474577,0.329868885732452
LE.041.RL_M,2.29190363601476,3.01575787851938,0.0292074211214976,0.334658621447684
LE.045.WU_M,2.24356652872104,3.02418295705266,0.433586681811231,0.331585649760232
LE.049.SDIII_M,2.33744304396537,3.10881453430885,0.037769253457099,0.323176613045349
LE.049.SDII_M,2.33248115540969,3.10268107793723,0.0345217004719221,0.32869757592697
LE.049.SDI_M,2.30458923613669,3.07463565233305,0.0127603750388692,0.327090699622164
LE.051.WD_M,2.37784025162942,2.75407219494375,-0.712695404539449,0.319091759173028
LE.057.HK_M,2.37667327195095,2.90756464380086,0.354645717197991,0.343852257892154
LE.073.HK_M,2.32481962908715,2.99468097318134,0.335299446655498,0.314177824134994
LE.081.TR_M,2.31736170604323,3.02797143116829,0.361054579131196,0.330884331186055
LE.085.BU_M,2.40626701922629,3.03268975142472,0.452638076873623,0.33744573140753
LE.105.TF_M,2.25374865870515,2.88692540489416,0.254242552423585,0.331461988636471
LH_M,2.1152697045028,2.81263361644712,-0.302188177117215,0.320847467099623
MA.001.SH_M,2.33755471930056,2.73850696495372,-0.339233452227945,0.327652512607557
PH_M,2.26838742586472,3.08869135920949,0.624540486893943,0.333358907690778
PS_M,2.15821856631494,2.66108306237933,-0.367160661174478,0.319596807650122
RG_M,2.28662281616524,3.02891047232126,0.162256042746071,0.312993996039034
RH_M,2.17637975213577,2.82656153521875,-0.391362320964122,0.326962054569288
RS_M,2.42965728983653,2.97253041582838,0.372405285535812,0.356084276244695
SH_M,2.20592698104461,2.81911318791037,-0.312434561139439,0.314334826544432
SM0_M,2.27066966871101,3.03097278949862,0.492218939509271,0.32369054823334
SMIII_M,2.26711128018504,2.98761094246909,0.344387893909896,0.324203938072708
SMII_M,2.23619661364538,3.0240382617241,0.461019204912734,0.320013125285873
SMI_M,2.1977648494366,2.95810267415323,0.911349627274912,0.304747321511431
SMIV_M,2.2597538819589,2.95467195780417,0.203183482331598,0.326295056508544
BO.001.SH_2_M,2.2423962999901,2.1949916666172,-1.61547935635757,0.314193079207321
KO.1031_M,2.22500027229598,2.74467944103566,-0.708771174267621,0.313026409605972
KO.679_M,2.25258176709232,2.97252789671168,0.0399387802518304,0.302571577904825
LE.117.RB_M,2.24406792991898,2.77888330760868,-0.784330772724043,0.3347182363128
LE.129.NG_M,2.14346237610512,2.74921423849444,-0.739719800884821,0.303796227915696
