Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
PBS_10ml_Kg__223226_,0.974107399047207,1.86846372603682,0.329784409997962,0.224176132022615
PBS_10ml_Kg__223228_,1.0503056978271,1.89766154764097,0.687279643992505,0.256008817654408
PBS_10ml_Kg__223232_,1.03352484123232,1.8977309516129,0.494083236557273,0.250972443714448
Normal_IgG_10_mg_kg__223245_,1.01925676790311,1.8461348343258,-0.185930011623459,0.236874605112176
Normal_IgG_10_mg_kg__223238_,1.03762937575995,1.89402374182596,0.549025061766942,0.255075019256109
Normal_IgG_10_mg_kg__223244_,1.0425492958524,1.89128600349443,0.499040808285152,0.252741481951811
Normal_IgG_10_mg_kg__223246_,1.04058920792382,1.88369590235798,0.592501804455091,0.256332447527967
Normal_IgG_10_mg_kg__223248_,1.03193034199595,1.87165485951284,0.164295690946801,0.247834783175991
Normal_IgG_10_mg_kg__223240_,1.08269493470703,1.89290642862685,0.434800371618639,0.270796737566986
Normal_IgG_10_mg_kg__223241_,1.10391249141088,1.79732729208451,-0.244696313810219,0.274017250130068
Normal_IgG_10_mg_kg__223253_,1.03214460975981,1.85316650576422,-0.0544704967547867,0.25313501318917
Normal_IgG_10_mg_kg__223237_,1.11900338194706,1.8412331639586,-0.0699982785217556,0.297203197709104
Normal_IgG_10_mg_kg__223251_,1.0772787013572,1.89896657050237,0.331914867877929,0.273596731805715
Normal_IgG_10_mg_kg__223235_,1.07157386687771,1.89666297905218,0.479754698868981,0.266398677765883
Normal_IgG_10_mg_kg__223252_,1.06364046736493,1.850313548322,-0.315890237789976,0.263974122819575
Normal_IgG_10_mg_kg__223239_,1.07015538802294,1.89726570269161,0.306093847429383,0.268999397160131
Normal_IgG_10_mg_kg__223234_,1.04803679707804,1.8906394042951,0.395603070961008,0.255984380964499
Responders_to_10mg_kg_anti_mouse_PD_L1_mIgG1_D265A__clone_80__AstraZeneca_Cat__AB740080__Batch__SP15_221___223263_,1.06134322796395,1.82209333409418,-0.672981461765998,0.259947133116713
Responders_to_10mg_kg_anti_mouse_PD_L1_mIgG1_D265A__clone_80__AstraZeneca_Cat__AB740080__Batch__SP15_221___223281_,1.04581607653702,1.83198252426402,-0.121178286344543,0.259811889092812
