Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
T0_A10.S73,1.13434413810274,1.47278411128308,-0.223558958507987,-0.25200079452047
T0_A11.S81,1.28125919579072,1.92333773466052,0.11928496903792,0.0285829414694042
T0_A12.S89,1.2824397677655,1.89519684996158,-0.121349420144439,-0.0633970530237155
T0_A1.S1,1.23250039032472,1.78668939387596,0.286033358195793,-0.12754135251175
T0_A2.S9,1.20991736867991,1.68846643573736,-0.219232671450897,-0.0548819136329815
T0_A3.S17,1.18965715876034,1.76413711962375,-0.358554953452639,-0.06261212978167
T0_A4.S25,1.08304396443301,1.82339517253915,-0.19240820042868,-0.0978091584701738
T0_A5.S33,1.14131341780341,1.84789109987752,-0.021025373214394,-0.161674632510143
T0_A6.S41,1.09669546633788,1.38217588267058,-0.446166050723808,-0.287069844428038
T0_A7.S49,1.36774697671639,1.77151980207647,-0.0727804038979091,0.0708164048693167
T0_A8.S57,1.22161032997178,1.8519445680403,0.000238077440267477,0.00906605909565539
T0_A9.S65,1.24444001231665,1.62634145846462,-0.180987438677959,0.0168399640483941
T0_B10.S74,1.23548851475013,1.80369761676579,-0.00877948404067197,-0.0567471533554066
T0_B11.S82,1.27333922384436,1.81611927631386,0.753934703368396,-0.0205370782759381
T0_B12.S90,1.17156466302442,1.53811346335245,-0.387406205317647,-0.236310495880252
T0_B1.S2,1.20117903240913,1.79945351736181,0.047976484249014,-0.140920654885517
T0_B2.S10,1.26688875052702,1.88578449158259,-0.0313678808384918,-0.0448454455380646
T0_B3.S18,1.20190076144059,1.61957426901382,-0.438812084832094,-0.173023653462525
T0_B4.S26,1.2814094723373,1.8728475017742,0.081023461264257,0.057361866159287
T0_B5.S34,1.15703476812137,1.79866436149834,-0.150492236786061,-0.0918188225594107
T0_B6.S42,1.18440474122348,1.76774390150996,-0.189705541921207,-0.0928293187510864
T0_B7.S50,1.28038877012046,1.77094744241827,0.108012425770013,-0.0810369523259525
T0_B8.S58,1.16152047397055,1.69409093238524,0.279853089876315,-0.233407576613842
T0_B9.S66,1.24338396296346,1.89174358334767,0.621063911514943,-0.00261569760484165
T0_C10.S75,1.3384472859297,1.84133704373743,-0.0268397528101277,-0.0127233942727867
T0_C11.S83,1.24398481134795,1.87176630833156,0.147204841227646,-0.0241045955484305
T0_C12.S91,1.25462762232261,1.85013449156292,0.159305597326279,0.0405143210432295
T0_C1.S3,1.3071864866159,1.88501514192536,-0.240267865294807,0.050416433204494
T0_C2.S11,1.20905377237494,1.80272166766085,0.345689698026836,-0.051014274196382
T0_C3.S19,1.29588726615755,1.78137809678341,0.304926903741064,-0.0960412060988673
T0_C4.S27,1.26437059880225,1.54589033386012,-0.185420690241066,-0.0663189871205999
T0_C5.S35,1.1981836495212,1.79812300080911,-0.0237366787691122,-0.0498601280402922
T0_C6.S43,1.19418776080277,1.8076678782973,-0.112430520581636,-0.0940278311897335
T0_C7.S51,1.27345649676086,1.87918664588727,0.248525247282618,0.0409228762092134
T0_C8.S59,1.32910033551596,1.91744810830977,0.0335000791647073,0.035040111356608
T0_C9.S67,1.17217328709823,1.76167820921701,1.02428288498561,-0.190546247609716
T0_D10.S76,1.20644252897822,1.74821559493021,0.0553380116698216,-0.0965187785247771
T0_D11.S84,1.17765741095585,1.74430049846202,-0.0192967372046318,-0.0468265798268266
T0_D12.S92,1.26373007594178,1.88844861251249,-0.00964324017636848,0.0105235025999019
T0_D1.S4,1.23179697163436,1.80343719930105,-0.0642546644357392,-0.113887944800245
T0_D2.S12,1.27261311048582,1.81593112089383,0.253955571986402,-0.0647552087733905
T0_D3.S20,1.20070541756579,1.73897196073531,0.00275113214081054,-0.0636897235227777
T0_D4.S28,1.18107386867133,1.83070462205642,-0.209902917088165,-0.0661485155563993
T0_D5.S36,1.30802237386458,1.83652430944266,-0.0545481142483357,-0.00749439462947599
T0_D6.S44,1.18187272358946,1.78124378549853,-0.127343387991201,-0.0811441665408934
T0_D7.S52,1.09212812626691,1.74930615015303,0.118263966981012,-0.125270998336991
T0_D8.S60,1.1288325548534,1.61758675093647,0.121165261120915,-0.0476507321499591
T0_D9.S68,1.21314896369224,1.79629562488132,0.0290579318962876,-0.0506582381806619
T0_E10.S77,1.27789031439135,1.85541161050743,-0.00803638260709572,0.0372228903026673
T0_E11.S85,1.25190489594404,1.85119184840505,0.0624478752506269,-0.019334622846014
T0_E12.S93,1.20174029115123,1.4442903300299,-0.364901260228871,-0.120081772341474
