Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
MM649_shNEG_veh_96h,0.24634785920653,0.39149159336359,0.1610181477419,-0.0939826046232107
MM649_shNEG_DOX_96h,0.257635797628526,0.273379493673122,0.147122783165695,-0.0329759718477532
MM649_shBRN2_veh_96h,0.291560387150832,0.399400595891678,0.299262108973064,-0.0561419697238895
MM649_shBRN2_DOX_96h,0.313503327252429,0.285077132914717,-0.01578803546349,-0.0200182747251217
MM649_shMITF_veh_96h,0.201484568241895,0.42028020979725,0.0161290936276299,-0.0995984800537761
MM649_shMITF_DOX_96h,0.259114824986272,0.124929114502683,-0.0168986705797774,0.0426823726684783
A02_shNEG_veh_96h,0.133820182858822,0.729305935039029,0.181956607158568,-0.0809217437297305
A02_shNEG_DOX_96h,0.154305285620111,0.701199474406042,0.213448035723593,-0.0223697536924033
A02_shBRN2_veh_96h,0.151663832193477,0.71271749887374,-0.0582795187699102,-0.0521799896672477
A02_shBRN2_DOX_96h,0.11136746179632,0.705302059991996,-0.082983939373544,-0.0938745282918454
A02_shMITF_veh_96h,0.165394099882859,0.677723195397012,0.202215072492526,0.00326889964375743
A02_shMITF_DOX_96h,0.2374592052803,0.339917219310023,-0.155341855863294,0.133838208094426
HT144_shNEG_veh_96h,0.28396962591975,0.123694759535302,-0.309905507793124,0.00701145199732423
HT144_shNEG_DOX_96h,0.264954310098285,-0.0336176081645324,-0.237880076686552,-0.0341189609279499
HT144_shBRN2_veh_96h,0.207991808527497,-0.0687121258862994,-0.079172411405488,0.069262600103655
HT144_shBRN2_DOX_96h,0.184407937960978,-0.046796219108118,-0.539880615538968,-0.00389770738988288
HT144_shMITF_veh_96h,0.217491139568927,-0.106885963577336,-0.291968815316182,0.0080717463088249
HT144_shMITF_DOX_96h,0.216612541243067,-0.137501135609817,-0.504956860820398,0.0396963546344686
MM455_shNEG_veh_96h,0.278116307160269,-0.270694064960971,0.252082906109077,0.0149558811127605
MM455_shNEG_DOX_96h,0.262151056773229,-0.115595917435797,0.6454860107517,0.0627493636187231
MM455_shBRN2_veh_96h,0.254302445613803,-0.171850602433552,0.185099266556294,0.0401728730045794
MM455_shBRN2_DOX_96h,0.252660569054331,-0.165229934612638,-0.105042229237975,0.0136147520917274
MM455_shMITF_veh_96h,0.282492464254522,-0.0185387350920869,0.233024437302132,0.0194361363039041
MM455_shMITF_DOX_96h,0.401794424553281,-0.128834770930806,-0.138745932753475,0.123220527297871
