Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
melan.a_r2,0.906031726805171,1.54516324739152,0.409011785060141,0.174700058162341
melan.a_r3,0.934941670256409,1.55845614604441,0.0306047166479701,0.147851006738627
X4C_r1,0.952751694164905,1.50445478293638,0.166114360891501,0.113302464132285
X4C_r2,0.846399933345798,1.26794186612075,-0.338653966824045,0.0858102406588584
X4C_r3,0.898645642793892,1.33635515658234,0.191060665073751,0.0922527087015773
X4C11._r1.x,1.0690766159258,1.6511372772352,0.650794027770932,0.105697593667617
X4C11._r2.x,0.931935319960696,1.48221236851602,-0.0407256258956218,0.10419418090669
X4C11._r3.x,0.878790064178094,1.34453608942078,-0.586882949528357,0.10285759500064
X4C11._r1.y,0.901966936600055,1.79630437379983,-0.120486063311581,0.120931758530184
X4C11._r2.y,0.916199430530605,1.8463999333458,0.106416251587779,0.118332201155494
X4C11._r3.y,0.892784422295565,1.66581284934623,-0.46725320147247,0.116908759712849
