Sample,Glycolysis scores,OXPHOS scores,FAO Scores,HIF1 scores
TCGA.3N.A9WB.06A.11R.A38C.07,0.952012274877026,1.5859607972082,-0.12840097051874,0.227334470932098
TCGA.3N.A9WC.06A.11R.A38C.07,0.920643023340613,1.39304508110817,-0.372233713707963,0.224528187133712
TCGA.3N.A9WD.06A.11R.A38C.07,0.978045963730913,1.49448932295228,0.481037678063911,0.257926371911046
TCGA.BF.A1PU.01A.11R.A18S.07,0.894327673243857,1.38006271128803,-0.138719484643275,0.229703181035749
TCGA.BF.A1PV.01A.11R.A18U.07,0.885998376142172,1.36988012502673,0.0420598214806994,0.227444485359945
TCGA.BF.A1PX.01A.12R.A18T.07,0.972895845410029,1.43235183742078,0.144916945490844,0.236992745361338
TCGA.BF.A1PZ.01A.11R.A18S.07,0.899933215892848,1.52671713637409,0.252000692581139,0.218871608474759
TCGA.BF.A1Q0.01A.21R.A18S.07,0.911255617728464,1.3706100414012,-0.569672359660737,0.227809651524338
TCGA.BF.A3DJ.01A.11R.A20F.07,0.941983805258725,1.36046016261342,0.0212443447869978,0.249601433488368
TCGA.BF.A3DL.01A.11R.A20F.07,1.02104357814195,1.49364392875559,1.28888450424574,0.246956435098479
TCGA.BF.A3DM.01A.11R.A20F.07,1.06429594856373,1.48074120925474,0.132320697095593,0.271257894559086
TCGA.BF.A3DN.01A.11R.A20F.07,0.947737050983744,1.37342486978892,0.197254855611471,0.262601547764387
TCGA.BF.A5EO.01A.12R.A27Q.07,0.957922897423078,1.34789935238568,0.163829028624139,0.226986448015831
TCGA.BF.A5EP.01A.12R.A27Q.07,1.01839118520881,1.43105520109136,-0.37054760230617,0.258472952232692
TCGA.BF.A5EQ.01A.21R.A27Q.07,0.908382965910722,1.40126837175351,-0.169900737120581,0.225481009495252
TCGA.BF.A5ER.01A.12R.A27Q.07,0.920186120627203,1.4159518730641,0.423922423068142,0.202615962520575
TCGA.BF.A5ES.01A.11R.A27Q.07,0.945312609275194,1.46723688337573,0.474550940290543,0.222566235730661
TCGA.BF.A9VF.01A.11R.A37K.07,0.949082370193557,1.50348563497186,0.543268312629181,0.228403752302142
TCGA.BF.AAOU.01A.12R.A39D.07,0.983005038683847,1.49384876869923,0.12255226255729,0.234319190023159
TCGA.BF.AAOX.01A.11R.A39D.07,0.910867838356692,1.53220513303903,0.797886040201199,0.209699362468161
TCGA.BF.AAP0.06A.11R.A39D.07,0.922294278074791,1.46067682047314,-0.165633123326546,0.245585430485931
TCGA.BF.AAP1.01A.11R.A39D.07,0.917987259216688,1.48279510475002,0.322239537136406,0.222156493091127
TCGA.BF.AAP2.01A.11R.A40A.07,0.849439109677697,1.53261295718872,0.231137423540497,0.200425971430886
TCGA.BF.AAP4.01A.11R.A40A.07,0.892684202908246,1.49014785125686,-0.182847024775586,0.212901881169237
TCGA.BF.AAP6.01A.11R.A40A.07,0.947964671746274,1.4093238782428,0.242973373701542,0.225325100491742
TCGA.BF.AAP7.01A.11R.A40A.07,0.921425298444695,1.47012327320671,0.300240637896576,0.223807193540494
TCGA.BF.AAP8.01A.11R.A40A.07,0.880009442995009,1.56480059055288,0.0998944565161366,0.220996922266993
TCGA.D3.A1Q1.06A.21R.A18T.07,0.942037468271665,1.42633774699169,-0.163277647739334,0.261604628521967
TCGA.D3.A1Q3.06A.11R.A18T.07,0.886433198937563,1.37183417582135,-0.182138859433864,0.233383724029951
TCGA.D3.A1Q4.06A.11R.A18T.07,0.971820239606499,1.3275936236396,-0.0353848877381646,0.273763309157105
TCGA.D3.A1Q5.06A.11R.A18T.07,0.902231735225732,1.14844827489152,-0.476534054520909,0.252733821445441
TCGA.D3.A1Q6.06A.11R.A18T.07,0.993763106937868,1.30553070363664,-0.581706397778476,0.259682618941984
TCGA.D3.A1Q7.06A.11R.A18T.07,0.913353275573441,1.39619288772368,-0.173715838653563,0.259560269762389
TCGA.D3.A1Q8.06A.11R.A18T.07,0.936709403344165,1.28918883935221,-0.0285996505470075,0.226372065642568
TCGA.D3.A1Q9.06A.11R.A18T.07,0.903640772305601,1.45475691687879,-0.0597478326375685,0.249647481092167
TCGA.D3.A1QA.06A.11R.A18T.07,0.822896478570596,1.31163142392042,-0.361815990243182,0.217695077626263
TCGA.D3.A1QA.07A.11R.A37K.07,0.935875644836815,1.46475703350225,-0.0888860935248949,0.261867256726718
TCGA.D3.A1QB.06A.11R.A18T.07,0.929810607885386,1.48657229136366,0.356971423431295,0.245595425009654
TCGA.D3.A2J6.06A.11R.A18T.07,1.00264997485474,1.55996616068472,0.603624387616971,0.238218222168258
TCGA.D3.A2J7.06A.11R.A18T.07,0.940728837599584,1.34934121994943,-0.314457463074186,0.237982297422856
TCGA.D3.A2J8.06A.11R.A18T.07,0.927731206611502,1.34261336513656,-0.340151790075013,0.254513110193069
