Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
merck_cd45negcd90neg_PL3_S247,0.0162809386084201,0.243609103375794,-0.0777092644244756,-0.383743279452199
merck_cd45negcd90neg_PL3_S270,0.0851926956632338,0.56032076876066,-0.155381286635803,-0.288121989197961
merck_cd45negcd90neg_PL3_S268,0.23906430326658,0.611453852908475,0.147980790389956,-0.110068294248982
merck_cd45negcd90neg_PL3_S241,0.242412356157766,0.700426825101271,0.150950308301395,-0.118437353622287
merck_cd45negcd90neg_PL3_S195,0.316016827016699,0.68925840782422,0.182981457891312,-0.115827020054631
merck_cd45negcd90neg_PL3_S223,0.203858190285062,0.430749396716997,0.601564234551131,-0.124258598073705
merck_cd45negcd90neg_PL3_S245,0.312122779786307,0.884733734528339,0.56609168180039,-0.0625983022705454
merck_cd45negcd90neg_PL3_S227,-0.000232220848413242,0.191054051924864,-0.634919967450966,-0.365263380579649
merck_cd45negcd90neg_PL3_S221,0.305069320568032,0.752363521989072,0.439477343510855,-0.0497684712390801
merck_cd45negcd90neg_PL3_S275,0.0160549239872357,0.329667723693825,-0.380568081442537,-0.350614101503633
merck_cd45negcd90neg_PL3_S232,0.196978146221099,0.51820919615639,0.842658674901943,-0.032079410417475
merck_cd45negcd90neg_PL3_S250,0.062961446488114,0.370815192657822,-0.630909774356576,-0.383685055818045
merck_cd45negcd90neg_PL3_S278,0.325684582455764,0.774136381191286,0.224654356463435,-0.00396026605986344
merck_cd45negcd90neg_PL3_S238,0.265402599874433,0.695563765832649,0.0645117258117656,-0.0438404058408172
merck_cd45negcd90neg_PL3_S236,0.0515740834189552,0.353863676199804,0.0610718792956306,-0.399436712571724
merck_cd45negcd90neg_PL3_S231,0.115535293620948,0.416754520572425,-0.130424516316239,-0.332878288682077
merck_cd45negcd90neg_PL3_S197,0.107267403067448,0.355789641930343,-0.396883493928302,-0.332926192545751
merck_cd45negcd90neg_PL3_S277,0.167022387901966,0.606129171778788,-0.0700805982178635,-0.272983279981916
merck_cd45negcd90neg_PL3_S202,0.281678179693595,0.567010565026014,0.307117903280831,0.0046227837616335
merck_cd45negcd90neg_PL3_S204,0.237568443816035,0.725128034214123,0.0318828280770806,-0.139137719591171
merck_cd45negcd90neg_PL3_S213,0.139377070241601,0.547237482531059,-0.153298053596358,-0.333573445009566
merck_cd45negcd90neg_PL3_S217,0.290109932063371,0.731373376376904,0.379280120417291,-0.0935112806402837
merck_cd45negcd90neg_PL3_S287,0.0118637203684606,0.438391302952784,0.124847460760575,-0.367089013632719
merck_cd45negcd90neg_PL3_S219,0.0687378164705629,0.521947779210396,-0.156890405628904,-0.290223931626424
merck_cd45negcd90neg_PL3_S243,0.0623022873560954,0.341493061470645,0.194480442563361,-0.350308641975309
merck_cd45negcd90neg_PL3_S214,0.330776086278828,0.801384649438061,0.0951089569637242,-0.016393633817683
merck_cd45negcd90neg_PL3_S260,0.0151749959636749,0.359011855632733,-0.559693379639,-0.416576769111005
