Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
Tumor_6A,0.564826668171966,1.34745115628222,0.296239384902963,0.143307193173643
Tumor_6B,0.551108777212749,1.35026578616562,0.762783038455047,0.128818330549635
Tumor_16A,0.564863805840246,1.25051703980766,0.0288476234234271,0.169691056771716
Tumor_4479,0.50776964479175,1.11736539080768,-0.575822488876872,0.150629713246811
Tumor_3A,0.54003149555607,1.23141574857755,0.491536410810662,0.152485506720872
Tumor_2B,0.519978787279205,1.264820485052,0.22490953336807,0.131362683438155
Tumor_3B,0.557330066271494,1.30176469277332,1.24962421293114,0.123942843585602
Tumor_9B,0.467511613785209,1.11743529899018,-0.194972515551991,0.155008229067708
Tumor_9141,0.541317133541214,1.13416240266309,0.148262386712084,0.0872717801538333
Tumor_243,0.532481044673933,1.1410367915551,-0.176292666300305,0.141482477757584
Tumor_1302,0.547775654539986,1.16561570194951,-0.252290333349655,0.135127948777946
Tumor_550,0.625640833210627,1.07597045543266,-0.0687104903903903,0.165504342415055
Mel_DP,0.642639620540183,1.37783859279678,0.441531091880308,0.134847499507652
Tumor_10A,0.494609564160592,1.22173109795686,-0.143019913344703,0.126081439530731
Tumor_9166,0.516399396865778,1.09797354325889,-0.220695581017626,0.140062737370778
Tumor_2A,0.543245164703257,1.18843552608427,-0.117571961463881,0.153646596062285
Tumor_19A,0.478605945363904,1.14285683308665,0.209657644432144,0.110284935218853
Tumor_8A,0.564889428349563,1.20115144506897,0.00417521022497667,0.144485157430615
Cell_line_537,0.66111512023371,1.39565075684945,0.235502775514903,0.13726616448286
Mel_LP,0.606684653526961,1.36585266689,0.514145504370726,0.134441906876433
Tumor_3629,0.550573399177517,1.3812059229191,0.355981148655536,0.114635523650199
Tumor_482,0.603569902470914,1.27996051920864,-0.099542545587653,0.14906168376224
Tumor_4A,0.653393139272457,1.18139070785495,-0.108915363235234,0.152875041785323
Tumor_9295,0.557827629399728,1.22801740782289,-0.228301030269401,0.131207713531247
Cell_line_23,0.616573284175636,1.28613597882104,-0.0451315627659354,0.156180728477474
Cell_line_23B,0.66398676243958,1.39559972967054,-0.142550864568532,0.167590694922775
Cell_line_624,0.65066136107313,1.38966597517856,-0.525528402950752,0.155180618737267
Cell_line_888,0.63999017043554,1.44393778901587,-0.167741528195372,0.142825277136275
Tumor_14B,0.518298500985367,1.22142167005349,-0.323599288211472,0.131398150766153
Tumor_13B,0.572795523331335,1.1341222649424,-0.131790431300108,0.15123937194094
Tumor_1B,0.55386023152147,1.12727262786249,0.433251466806625,0.148067179649345
Tumor_3735,0.546141440516361,1.24924454621204,0.247404934319157,0.153727015648113
Tumor_598,0.578839037135469,1.25232696192516,0.0545095752372926,0.132858300300073
Tumor_8326,0.576421331266521,1.25849096621421,-0.0787640022740548,0.141981026809211
Tumor_85,0.675271195246689,1.21881390471208,-0.333902649608653,0.195781547902138
Tumor_15A,0.461199347249762,1.18210048923238,-0.294259689300205,0.133040954123809
Tumor_843,0.541215434680683,1.20409559166073,-0.2581357356999,0.171156226302961
Tumor_1435,0.443937789015868,1.17855099669457,-0.0162588445941951,0.143763721521931
Tumor_8327,0.513304243952902,1.14348414111686,-0.384111156381482,0.151600895711759
Tumor_11A,0.553718550339848,1.12679466853365,-0.176293234031062,0.112690320512551
Tumor_12A,0.486264357643192,1.06864999875518,-0.488663394618362,0.134179136846671
Mel_MP,0.626156655271064,1.37101763771867,0.480157202741002,0.121693288187932
Tumor_33,0.677656350077433,1.32246918822273,-0.272597421535996,0.138563985567722
Tumor_35,0.61503476055681,1.23728038496526,-0.202343659612901,0.156262270159392
Tumor_6258,0.58232622949104,1.1082823420317,-0.529517266992127,0.169233788236214
Tumor_9154,0.489605681074699,1.19181595881606,0.192516528159514,0.129096950278866
Tumor_13A,0.545285907381987,1.20092093000336,0.0235351990514774,0.127533968822782
Tumor_476,0.602725223881653,1.20936279483876,-0.129015355791719,0.141724238455305
Tumor_19B,0.485863272927119,1.21129355525657,-0.18940213687305,0.127196412961189
Tumor_38,0.558692462186661,1.41852498446818,0.220059049297029,0.148659985757428
Tumor_9156,0.481149775883233,1.22039653853823,-0.0918186800143649,0.144256392040508
Tumor_9158,0.536284735273133,1.21803226479447,0.352930273413821,0.12491523984166
