Sample,Glycolysis scores,OXPHOS scores,FAO Scores
GSM412141,0.7140912958275,1.19821123948968,-0.179867217863527
GSM412142,0.64105497626601,0.985460636910756,-0.0113218056142115
GSM412143,0.621815103024319,1.14027879854123,-0.0997857386042015
GSM412144,0.750531183821758,1.19546624528226,0.0499033956852356
GSM412145,0.816069574440868,0.860809596361883,0.317111367295644
GSM412146,0.593931876205537,1.05228179220097,0.437484135179891
GSM412147,0.86137371485905,1.15488248018031,-0.0214238563754994
GSM412148,1.11800680967575,0.806446352188149,-0.151352522768309
GSM412149,0.866395457598369,0.996240623686313,-0.4270344685356
GSM412150,0.870626705804455,0.852585141217586,-0.204846123936921
GSM412151,0.532418899459531,0.939201387313784,0.104455136913394
GSM412152,0.385188931586713,0.877414477369697,0.125415747952268
GSM412153,0.802745118651463,1.2224861719296,0.13149149168582
GSM412154,0.729381227406813,1.00591313176536,0.00377324168982118
GSM412155,1.16631517192994,0.844979826229746,0.115800320288701
GSM412156,1.07807117636829,1.0021978859362,0.277282322888631
GSM412157,0.571428829764332,0.755975618023944,-0.116707285247734
GSM412158,0.720845649420795,0.899522134049116,0.0677885190770512
GSM412159,0.896493138875312,1.19150759055324,-0.527465896543757
GSM412160,0.837992719453892,1.08410802520543,-0.0553261000604754
GSM412161,1.0394109435,0.683329873371725,-0.154002714788766
GSM412162,0.661478563598096,1.29811628536858,0.240966808920214
GSM412163,1.09658283565042,0.917122232472605,-0.134641474576599
GSM412164,0.83780313851891,1.13204979975732,0.169972391313156
GSM412165,0.723185932664554,1.33715573512094,-0.103417945325917
GSM412166,0.969428082090705,0.683459218639198,0.114568592962531
GSM412167,0.819544084282051,1.05629900430668,-0.163933991322399
GSM412168,0.494598508683471,0.850596519815108,-0.0902070402655382
GSM412169,0.579334086597402,0.757751060596191,-0.080831207210345
GSM412170,0.618988601865083,0.765996373390082,0.20163455909017
GSM412171,0.846099937150043,1.06014790838249,0.0901104502298231
GSM412172,0.946867647176528,0.970754802239106,0.155004028332735
GSM412173,0.912529034647139,0.726406578954336,-0.0853715437054821
GSM412174,0.986886821123752,1.38518893158671,0.00477442324019102
