Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
X430MM,0.503845140303986,1.31290909609911,0.502005343550407,0.114959009095636
X435MM,0.477593544264631,1.24284235606462,0.0279080366978629,0.110841759183714
X437MM,0.477000856805143,1.22160150946694,0.0656241496555792,0.146310030585479
X431MM,0.506771668807559,1.34011732953051,0.602852709400894,0.102868812229795
X432MM,0.468935888866918,1.2664725021498,0.903090399131408,0.110193712966952
X433MM,0.553596410255128,1.2652080659438,0.668859138888755,0.112524606474079
X485MM,0.582949336219391,1.28121603854763,0.822285528822015,0.142718424533274
X503MM,0.486480273708854,1.27208599889734,0.183492106335954,0.153582520011758
X504MM,0.504669796840112,1.27624770947915,0.15209892861083,0.133688606146802
X507MM,0.560225393073967,1.3050765142296,0.841830697328678,0.189426215902175
X508MM,0.506218553711563,1.26059332673252,-0.0274910451265178,0.152898257854545
X509MM,0.467667099785709,1.28198646758286,-0.0235242557343137,0.154521795705921
X495MM,0.534658180982758,1.33486922899913,0.490931945946058,0.138059453018627
X497MM,0.48484060871824,1.24435178549327,0.000636325591529499,0.117295385055493
X500MM,0.486496953236478,1.21976499955471,-0.127351449107663,0.134944092679177
X501MM,0.50054928200882,1.24578221115881,-0.265233015450023,0.160978698417415
X502MM,0.519613217089741,1.34022804230651,0.704018564482476,0.139004742084622
X487MM,0.55061752774478,1.34156865284136,0.843061125764122,0.146229595796384
X489MM,0.52553471422471,1.33414460212106,0.568761573013391,0.116465242069834
X490MM,0.501535445879262,1.29606999743497,0.332777384186067,0.148811415383877
X491MM,0.468186899798086,1.27741071736318,0.232758594927548,0.122425512991551
X493MM,0.527629193438524,1.25817809125733,0.748627863853865,0.0926469986439252
X496MM,0.522531535167292,1.33200008362875,0.513544167455368,0.120539901633471
X498MM,0.439234925819701,1.15797778818912,-0.751463211892716,0.110622600623996
X499MM,0.402622245763016,1.22503938793616,0.176342318509864,0.120737665529433
X397MM,0.611258854985507,1.33457392047596,-0.223342305991888,0.167799164712262
X440MM,0.631669502059844,1.40262224576302,0.167626898897971,0.161895127510901
X441MM,0.663487320913216,1.36444345758404,-0.474976292462464,0.173255733769039
X459MM,0.644521075269612,1.35116512044196,-0.185289135867126,0.159672607115879
X460MM,0.624853268668385,1.39503758425038,-0.237058447451511,0.154616729025445
X464MM,0.557790723168583,1.31390323882135,-0.0251340634441448,0.136846210603984
X465MM,0.595969096178872,1.33836942833321,0.00103483873655723,0.130164235653086
X466MM,0.610398405831921,1.31582452990089,-0.357004491616354,0.142142717728154
X468MM,0.652193268313742,1.35366327179578,-0.268055364435999,0.14346036865648
X469MM,0.590311834346364,1.32412514274814,-0.0983390871304434,0.149378434533254
X472MM,0.602313370722813,1.32002943105306,-0.128359284726469,0.134768585711982
X475MM,0.588807659224696,1.33530758911738,-0.56173347885897,0.169050912979915
X476MM,0.563028181382518,1.28036733404087,-0.134421584231304,0.133722404592078
X478MM,0.518830647429277,1.26209035719007,0.333223216284764,0.153870984456684
X480MM,0.552897715020135,1.30344496662163,-0.0088307407433974,0.133198812408401
X481MM,0.633258996719182,1.35862059062002,-0.287055741384355,0.177967832882098
X511MM,0.661482330570242,1.34205550143583,-0.147968002754875,0.13477118917853
X512MM,0.572069019043738,1.29060215110295,0.322727206705143,0.119085163579328
X392MM,0.616022177682385,1.38659250864226,-0.198392509175546,0.122853901089765
X405MM,0.5701352067959,1.29125903579138,-0.383829335114986,0.158033707786703
X407MM,0.621176393642017,1.33037128737632,-0.355831717224854,0.139782491850425
X409MM,0.622232421925711,1.32771641432154,-0.559314026169319,0.158889805236578
X442MM,0.644033932028749,1.37080662099386,-0.446319694424753,0.17537880214414
X443MM,0.646281894755065,1.39528207301048,-0.481965120232475,0.159264774157928
X444MM,0.67018458603444,1.38786442284059,0.0417841471744752,0.176869198276955
X445MM,0.613871100735436,1.32538622185827,-0.576932641188208,0.177799368979711
X446MM,0.639983735786479,1.381300893333,-0.226435953871872,0.160700386937955
X447MM,0.616277399815671,1.38692946140772,0.0275901469734359,0.139741914293389
X448MM,0.611132688744673,1.3783119562478,-0.0467913747834134,0.144606093993231
X449MM,0.587608480981914,1.33291204714925,-0.747911941507523,0.155895722352699
X450MM,0.545364712729867,1.3271609250924,-0.281608589564309,0.155619722714479
X452MM,0.581081449301505,1.27606552581059,0.0961533916661374,0.147197180300448
X453MM,0.570142357787153,1.31241714549523,-0.844593715805771,0.136929584466839
X454MM,0.674471436617485,1.28439478645575,-0.10680123946085,0.156539367515744
X455MM,0.532153676709346,1.26498602740848,0.120360375825214,0.157720392870175
X456MM,0.633579495151373,1.37042667727502,-0.267182681081369,0.155522040315367
X457MM,0.631495800115091,1.30602907301429,-0.120003488328166,0.174795496982879
X461MM,0.619977928062208,1.36363431662367,0.23919982286142,0.127958115618518
X463MM,0.59275547269404,1.29302855717937,-0.27052145491236,0.150589527422409
X470MM,0.61129719419672,1.36521847267022,-0.341011889261909,0.133183680193594
X473MM,0.558535800914967,1.25028916521226,0.0835002970650135,0.129053974579848
X477MM,0.569346565880229,1.30621796395665,0.211169997132963,0.126835303669708
X482MM,0.637031800443164,1.33681454024727,-0.125422365502834,0.146620793014153
X483MM,0.659338050077895,1.34225619281274,-0.185147401516093,0.167242944739493
X484MM,0.63546043312271,1.37156013527429,-0.127229103938754,0.152875220844091
