Sample,Glycolysis scores,OXPHOS scores,FAO Scores,HIF1 scores
COLO829_SKIN,1.04297757254778,1.794512761794,0.00648284515279751,0.21170497318314
IPC298_SKIN,0.96315885410423,1.81275464425074,0.46435033956071,0.192035997594186
SKMEL24_SKIN,1.11022003861948,1.74754852395188,0.188713583219245,0.259927794723328
K029AX_SKIN,1.0240559038268,1.90193379638799,0.951631147227217,0.184889689980855
HS695T_SKIN,1.05682111711275,1.78721351294791,0.396006303933058,0.214093095866617
CHL1_SKIN,0.995694521574373,1.82581010119642,0.325363898789015,0.159164646428097
SKMEL3_SKIN,0.980766525132455,1.86700494976891,0.771365850344105,0.175238539918608
HMCB_SKIN,1.00141476562963,1.80088049992553,-0.161883081333953,0.170056078630682
MALME3M_SKIN,1.02243192915085,1.83728656334264,0.323684988499607,0.191444258386394
MELJUSO_SKIN,1.03348826755761,1.84305676598972,0.137502937713703,0.210451288818297
SKMEL2_SKIN,0.994546979863025,1.74489322583845,-0.165069335436516,0.182745873541398
COLO679_SKIN,0.960169525325615,1.8512032756358,0.327362573370908,0.177092107325626
WM115_SKIN,0.954971622734818,1.74195288108252,0.0811178082520024,0.216991629060594
COLO800_SKIN,1.05404594985221,1.75482878808886,0.168333001806611,0.216562264794379
UACC62_SKIN,1.07780882034212,1.82002310633236,0.0068513236334432,0.221802568898349
A375_SKIN,1.02070783663065,1.82897892514032,0.348187907330653,0.186344324716231
HS294T_SKIN,1.06944446531501,1.79351576737631,0.197284924458675,0.235420943144089
SKMEL5_SKIN,1.04816435338399,1.85491918085087,0.223329326823607,0.178391665590425
HS944T_SKIN,1.04758287325368,1.79916842645274,-0.264789951179609,0.201541444398144
WM2664_SKIN,0.965102213421292,1.81044100407901,0.864508182006113,0.201211984510565
COLO849_SKIN,1.09083310046906,1.78434982456266,0.221369317031793,0.227095858900986
LOXIMVI_SKIN,0.942091527617798,1.76394464911681,-0.440689319270886,0.214473496189146
UACC257_SKIN,0.941945316715818,1.83622260244483,0.189898013694769,0.163873155783566
IGR37_SKIN,1.00204261152751,1.86770718550727,0.490746890115477,0.187835578990495
MELHO_SKIN,0.945281038133071,1.87299512111216,0.0857359229231167,0.191857682879806
G361_SKIN,1.00190557849026,1.84687979935466,-0.087426107472058,0.197230603986181
COLO741_SKIN,0.928139274708047,1.85793588253638,0.216657239307063,0.191477935785027
SKMEL30_SKIN,0.978470106512881,1.82295918665149,-0.227982733735612,0.197571491269588
C32_SKIN,1.07284794933009,1.77923142822708,-0.0926819995099963,0.252406014002381
RVH421_SKIN,1.11748954578168,1.79857105565883,0.17494809283328,0.225738418408702
HS895T_SKIN,0.999150280121269,1.75213831827338,-0.206874854124491,0.227017804103238
HS940T_SKIN,1.03846080842153,1.71533786535754,-0.254301830088364,0.240789081979794
SKMEL1_SKIN,0.918267055321597,1.85488892433055,0.0503953326435312,0.191282090990432
HS936T_SKIN,0.972745219026716,1.86490036738437,-0.142068431381777,0.17455509309364
HT144_SKIN,1.05201475178885,1.767275370127,-0.0460073771458834,0.226722159327481
SKMEL31_SKIN,1.00659054185532,1.68562981644283,0.0557089685278551,0.209540866447482
HS839T_SKIN,0.999293941911533,1.69526201603791,-0.0713435441476491,0.225114231449431
HS939T_SKIN,1.04205975935721,1.76478800928592,-0.191438611203276,0.208976354925555
HS688AT_SKIN,1.04803410111276,1.71642105826098,0.280768914371119,0.244653675855876
HS600T_SKIN,1.03714280183795,1.70809593002765,-0.0733905175041091,0.228439030347648
A101D_SKIN,1.04005871858669,1.80041543213455,-0.0164153655240379,0.223388866719872
HS852T_SKIN,0.901933796387991,1.74223238332574,-0.360571734840991,0.20715970011403
HS934T_SKIN,1.01334321209031,1.66941497928435,-0.549973301185209,0.236888812451629
RPMI7951_SKIN,0.967788219795721,1.71708633226412,-0.3307497793864,0.225465580012347
COLO783_SKIN,0.951107290106591,1.82607611754835,0.22017269201801,0.17905342660806
COLO792_SKIN,0.931603798220446,1.81400807181294,-0.0370784433449577,0.186699212603841
WM983B_SKIN,0.905332821380273,1.70075742812637,-0.947743899515089,0.208057211047413
WM793_SKIN,1.01377837955298,1.66952222715318,-0.544836776774909,0.241204790275019
MDAMB435S_SKIN,0.90904545165824,1.78654566550751,-0.0636282927581786,0.192969169085182
WM1799_SKIN,0.985145056918317,1.73906241085243,-0.202757595797704,0.216397921097286
MEWO_SKIN,0.947306816709119,1.78606287222267,-0.2665096184585,0.223116754515353
WM88_SKIN,0.99426228355532,1.74554818571937,-0.292494011464791,0.199088550843975
IGR1_SKIN,0.999046469389076,1.80454544517855,0.13534045338489,0.208053425929109
IGR39_SKIN,1.05026333389011,1.78679858780428,-0.140394144511925,0.215178189281312
COLO818_SKIN,1.02272882942191,1.70807518226507,-0.58580168341771,0.214386264648554
SKMEL28_SKIN,1.02479573619572,1.77560336112162,0.121122852707466,0.198345900069952
SH4_SKIN,1.01979544434294,1.80998031592898,-0.0795069862830464,0.22864248198867
CJM_SKIN,1.04741993359804,1.67289849344782,-1.29331043033598,0.221564398463613
A2058_SKIN,1.02472643830927,1.78568794090639,0.1127781254538,0.20992449056046
