Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
common_melanocytic_nevus_1,0.150354520565535,-0.359108137702554,-0.440353467679038,-0.0293545506443398
common_melanocytic_nevus_2,0.160789949956248,0.000545528742273294,-0.400214890347074,-0.0269851410818753
common_melanocytic_nevus_3,0.164001936367629,-0.268717784904651,-0.72095885317515,-0.0125476700507705
common_melanocytic_nevus_4a,0.260440488839786,-0.226874862648646,-0.062789476323361,0.0370434994246487
common_melanocytic_nevus_4b,0.299536837908208,-0.0677089475936587,-0.0100547793760096,0.0139059645053857
common_melanocytic_nevus_5,0.397092476150248,0.0769749730781835,0.150638573853883,0.0803514385573088
common_melanocytic_nevus_6,0.370407298941972,0.327935285223386,-0.117273305813368,0.0995724683198846
common_melanocytic_nevus_7a,0.0551844651504833,-0.187525917226613,0.154226612341221,-0.0342946979987079
common_melanocytic_nevus_8a,0.275448694687998,0.32946931989753,0.254512017901716,0.0552739942983845
common_melanocytic_nevus_9a,0.446674952793564,0.408846626244826,0.345148825352514,0.0393941183523656
common_melanocytic_nevus_10,0.336695230902217,-0.0220243145604844,0.0498019038669575,0.0649413284799809
common_melanocytic_nevus_11,0.420329563162362,0.293599855556879,1.08348976479101,0.0362140271193599
common_melanocytic_nevus_12,0.360660989877877,0.0819424065889379,-0.192706838579606,0.0623866969464324
common_melanocytic_nevus_13,0.100149539642607,0.00186143170055579,-0.462354272432392,-0.0392769005832255
common_melanocytic_nevus_14,0.373854801670543,0.136129082523766,-0.262985562802183,0.0710384420595251
common_melanocytic_nevus_15,0.321981313906523,0.483507800616132,0.240541244972815,-0.0143426230652358
common_melanocytic_nevus_16,0.209880494436149,-0.0530838647153654,-0.342648295336244,-0.0103133741000628
common_melanocytic_nevus_17a,0.16073961112777,-0.180082759162443,-0.26770216101167,-0.00318814436218323
radial_growth_phase_melanoma_27,0.33054521961454,0.228321733917668,0.142690901984413,0.0242649730041214
radial_growth_phase_melanoma_28,0.261362215598136,-0.0756626278244261,-0.205989954575274,0.048087023903477
radial_growth_phase_melanoma_29,0.239637274844615,0.000650580601278635,-0.408151904382315,-0.0614068995631624
radial_growth_phase_melanoma_30,0.459099923576371,0.137965716538116,0.209628430337378,0.069298966157172
radial_growth_phase_melanoma_7b,0.245899987806943,0.0622471017952079,0.50565787824772,-0.0190304390387069
radial_growth_phase_melanoma_31,0.27026326325022,-0.0046265062014911,0.00559919048327774,0.0023577772647636
radial_growth_phase_melanoma_32,0.302487995152383,0.286762428812346,0.18512487530257,0.0444881699532381
radial_growth_phase_melanoma_33,0.376352810102679,0.462871385075487,-0.227664608475608,0.0686242928905185
vertical_growth_phase_melanoma_34,0.331997607923857,0.0520742088771399,0.195184742201611,0.0113799663200241
vertical_growth_phase_melanoma_35,0.321543454514927,0.515220969302904,-0.01596820815929,0.0146396940526746
vertical_growth_phase_melanoma_36,0.489928769181445,0.369583850126906,0.0821217037720907,0.0367491128136023
vertical_growth_phase_melanoma_37,0.26400455990126,0.0747828985855881,-0.301602580237894,0.0355590392795849
vertical_growth_phase_melanoma_17b,0.333301840306795,0.193412334303076,-0.402730750809014,0.0372000880475456
vertical_growth_phase_melanoma_38,0.402452520015453,0.609300464574315,-0.12981533401771,0.0482740354588225
vertical_growth_phase_melanoma_39,0.322725558696226,0.392277052243091,0.0563135766227027,0.0599125967046595
vertical_growth_phase_melanoma_9b,0.332033636296248,0.343339734918313,-0.308298953486867,0.015482588239926
vertical_growth_phase_melanoma_40,0.499368960586334,0.607179641798283,0.233854966638278,0.0860494748464984
vertical_growth_phase_melanoma_41,0.46068067166224,0.566195956508141,-0.467374296940644,0.0187727389050251
vertical_growth_phase_melanoma_42,0.30437860914818,-0.0125125574606999,-0.198485238035674,0.020590956514892
vertical_growth_phase_melanoma_43,0.42994030648976,0.411418972168508,0.412565575521485,0.0700067467326666
vertical_growth_phase_melanoma_44,0.360118059321793,0.119481250236684,0.0253429744471164,0.107397425504081
vertical_growth_phase_melanoma_45,0.522240231743234,0.416709325055908,-0.30625096298271,0.0746435595546798
vertical_growth_phase_melanoma_46,0.562564706289834,0.530656894085754,0.368177011635146,0.0853810651247608
melanoma_metastasis_47,0.381734696861935,0.180025988537851,-0.276883985073642,-0.00301365989666941
melanoma_metastasis_48,0.134637886422777,-0.275682893721484,-0.609887234518904,-0.0174994497028395
melanoma_metastasis_49,0.452533444285333,0.261716084758373,-0.00682023818983415,0.045333748516882
melanoma_metastasis_50,0.232633781543271,0.150422515944749,-0.354787511148675,-0.045932364452414
melanoma_metastasis_51,0.326724079417417,0.307994859973387,-0.602198755117,0.0175576111913441
dysplastic_nevus_18,0.259774286297362,-0.0606335349445234,-0.0220085873880956,0.0808059929597755
dysplastic_nevus_19,0.247556143103284,0.00632305770156357,0.265985542933415,0.0619222998305263
dysplastic_nevus_20,0.379117994837542,0.149081600412781,-0.0561349174053739,0.063277909908749
dysplastic_nevus_21,0.208270960327533,0.0726561301226411,-0.0424027269209475,0.0265457981456328
dysplastic_nevus_22,0.353385794535953,0.240213009318819,-0.103717900528763,0.0531989713469664
dysplastic_nevus_23,0.349784523451583,0.148220149425823,0.0458945103132157,0.0627965117423571
dysplastic_nevus_8b,0.253452374234473,-0.221491041113815,-0.255952302127821,0.0327914472188966
dysplastic_nevus_24,0.387179716406065,0.352997268831897,0.460559548183245,0.0574071787383073
dysplastic_nevus_25a,0.392551288005671,0.406478810526316,-0.0444720452380248,0.0877209465469077
dysplastic_nevus_25b,0.428129234402528,0.501008927231602,0.961808626982768,0.0618355049938348
dysplastic_nevus_26,0.294193036280604,0.0901632719099377,0.020546490029552,0.00241325437687567
common_melanocytic_nevus_1_DS,0.184387026144147,-0.380845628050817,-0.1555008578243,-0.0431388234199313
common_melanocytic_nevus_2_DS,0.194616609778838,-0.0587225532162521,-0.391331517455291,-0.0342768021560911
common_melanocytic_nevus_3_DS,0.184146851531138,-0.272060120388029,-0.577584796954725,-0.0192460839422394
common_melanocytic_nevus_4a_DS,0.30818959103872,-0.148070923021829,0.24006220353379,0.0522970208790796
common_melanocytic_nevus_4b_DS,0.322293506811703,-0.0478103971156958,0.203328493987836,0.00735340173124377
common_melanocytic_nevus_5_DS,0.400401238824087,0.068309862619922,0.206509985820414,0.0705615178537874
common_melanocytic_nevus_6_DS,0.355880380222962,0.275951088438127,0.0166958406010959,0.0986275678297175
common_melanocytic_nevus_7a_DS,0.0672401456641757,-0.26065874419655,-0.0126802044003803,-0.0319655540821312
common_melanocytic_nevus_8a_DS,0.208194953862329,0.179112496294524,0.227920206377634,0.0692533317584991
common_melanocytic_nevus_9a_DS,0.388290404239334,0.298852755165588,0.180701187291567,0.0690690045795461
common_melanocytic_nevus_10_DS,0.38306573642501,0.0346070262576445,0.156835682088928,0.0597148476437439
common_melanocytic_nevus_11_DS,0.408702126036762,0.279214893997896,0.461432156941588,0.0445687012450138
common_melanocytic_nevus_12_DS,0.256563539240115,-0.0178362841369542,-0.0430243640474698,0.035502667375342
common_melanocytic_nevus_13_DS,0.171950382989802,-0.029315943576103,-0.168630464034766,-0.039666135160141
common_melanocytic_nevus_14_DS,0.40615355039692,0.189131156272584,0.279755752262959,0.0595475215152768
common_melanocytic_nevus_15_DS,0.353283707756457,0.474945994650534,0.226531555028471,-0.0105370721327729
common_melanocytic_nevus_16_DS,0.25833535072087,-0.0616307129524298,0.0272162001050859,-0.0121664886030326
common_melanocytic_nevus_17a_DS,0.190160471626799,-0.179305214162845,-0.153419991247061,-0.000659461800429195
radial_growth_phase_melanoma_27_DS,0.296703380697181,0.155747756611358,0.274341337150856,0.0199842874501824
radial_growth_phase_melanoma_28_DS,0.187194152232395,-0.0975770362527695,-0.141541152934333,0.0730195118372051
radial_growth_phase_melanoma_29_DS,0.298630744473462,0.013243245647816,-0.106760722570926,-0.0553437880845901
radial_growth_phase_melanoma_30_DS,0.367446151869237,0.0536770818814354,0.31071387521365,0.0658343310265592
radial_growth_phase_melanoma_7b_DS,0.202725107857166,0.00497813450385951,0.404018978368062,-0.00305482033468807
radial_growth_phase_melanoma_31_DS,0.170767140380844,-0.0900886764637351,-0.056293266372557,-0.00066751492960665
radial_growth_phase_melanoma_32_DS,0.197567829823898,0.124809413908368,0.259965115565916,0.0212164162143492
radial_growth_phase_melanoma_33_DS,0.333867006764269,0.40126546702984,-0.388736665627597,0.0690636358267611
vertical_growth_phase_melanoma_34_DS,0.26711971215891,0.0838792170516316,0.0851870965969711,0.00873048682060673
vertical_growth_phase_melanoma_35_DS,0.259389474179222,0.434760285881237,-0.159411392161159,-0.00660714509412319
vertical_growth_phase_melanoma_36_DS,0.408309265203643,0.444886539146988,0.276043238877233,0.0328648201736255
vertical_growth_phase_melanoma_37_DS,0.235328889495786,-0.016061762588645,-0.0905603289854842,0.0232538578962721
vertical_growth_phase_melanoma_17b_DS,0.34534123338471,0.176406268907425,-0.26550682615031,0.0410289035754103
vertical_growth_phase_melanoma_38_DS,0.375224738542358,0.619154371949183,-0.166516403242491,0.0287783045120789
vertical_growth_phase_melanoma_39_DS,0.273038816962594,0.296281294164392,-0.043048151439563,0.0409743212554291
vertical_growth_phase_melanoma_9b_DS,0.219824783210219,0.108124921041199,-0.329842444268934,-0.00223876991136185
vertical_growth_phase_melanoma_40_DS,0.426980299655141,0.48786502579526,-0.00546572769115269,0.0836800652840339
vertical_growth_phase_melanoma_41_DS,0.348037130413192,0.454893694690145,-0.291795306985862,0.0207734941095834
vertical_growth_phase_melanoma_42_DS,0.253001014714127,0.101742105092689,0.149526453223366,0.0589462212033522
vertical_growth_phase_melanoma_43_DS,0.43450518697071,0.327929283068576,0.367642030512844,0.05036963862925
vertical_growth_phase_melanoma_44_DS,0.384347738313492,0.10661484821299,0.0582961081121313,0.105685688157784
vertical_growth_phase_melanoma_45_DS,0.451192828012427,0.298642125137548,-0.126505817768433,0.0487438013275137
vertical_growth_phase_melanoma_46_DS,0.514106115322343,0.418178506062613,0.40612524618364,0.0794852797746556
melanoma_metastasis_47_DS,0.400265463593725,0.169185194371978,0.051976357034546,-0.0011328068376435
melanoma_metastasis_48_DS,0.193968467528164,-0.179093622677313,-0.429426528952285,0.00192111870491363
melanoma_metastasis_49_DS,0.483602612687264,0.306684908522082,0.309579219551479,0.0541796635223671
melanoma_metastasis_50_DS,0.246039501737169,0.160661762108953,-0.149857141985802,-0.0376394309837882
melanoma_metastasis_51_DS,0.324972541047249,0.222705229052515,-0.339187060348603,-0.00023354074614923
dysplastic_nevus_18_DS,0.332323914557801,0.00833113423252607,-0.101084834922145,0.0699521644126853
dysplastic_nevus_19_DS,0.298063972509986,0.0133867626549393,0.275082067722804,0.0481935041670469
dysplastic_nevus_20_DS,0.410760667711143,0.213028842576216,0.0585183041518594,0.0605863751791822
dysplastic_nevus_21_DS,0.160053607565154,0.0243805677784319,0.107262151163724,0.0267793388917821
dysplastic_nevus_22_DS,0.39879240926684,0.26269779708345,0.0581910179485133,0.0531273879764992
dysplastic_nevus_23_DS,0.281098045213235,0.0584012214885903,0.243515889726029,0.0749272086601561
dysplastic_nevus_8b_DS,0.246082263338518,-0.216941792671233,-0.282761575880443,0.0367598503191724
dysplastic_nevus_24_DS,0.302380777161163,0.231466665817491,0.483328316397343,0.0617836070502462
dysplastic_nevus_25a_DS,0.395867389210597,0.384881417926925,0.0253387814708088,0.0853658536585366
dysplastic_nevus_25b_DS,0.479117576026335,0.562310341120283,0.715737638282546,0.0516563497133981
dysplastic_nevus_26_DS,0.221439370873125,0.000470272649507626,0.0013204668784672,-0.00361406541646309
