"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"primary_tissue__1",23.3811,3.4715,10.5536,1.945,2.9519,11.1568,0.278549382716049,18.9559745873535
"metastatic_tissue__1",21.0362,4.2652,9.6061,1.2436,6.3216,9.7615,0.113908179012346,30.8499753964093
"primary_tissue__2",21.89,6.6289,9.8379,3.3023,4.2486,11.9358,0.239293981481482,26.8695206705835
"metastatic_tissue__2",18.6127,3.6884,7.4723,0.6832,-4.3022,13.0747,0.457851080246914,-0.0479267386099735
"reference_tissue_naevus",22.8686,2.0539,9.9215,0.0445,7.2605,7.5651,-0.0595100308641975,36.7021564140735
"reference_tissue",12.0799,5.6266,3.4565,2.1192,9.844,4.6029,-0.161265432098765,45.833168868245
"primray_cell_line__1",10.3249,6.7539,1.6889,5.2161,-3.4787,6.0122,0.278452932098765,-25.9314010672569
"metastatic_cell_line__1",20.8225,-10.2384,9.6012,-4.0954,-3.5887,0.373,0.184510030864198,-18.6769932012805
"primray_cell_line__2",20.7956,2.3583,8.1056,4.3169,-4.1597,4.1989,0.325327932098765,-37.1613242438308
"metastatic_cell_line__2",22.8771,-11.9035,10.527,-3.8553,-3.8062,-1.0363,0.16358024691358,-39.029566820373
"primray_cell_line__3",28.8868,-10.45,11.2353,-2.9213,-3.1276,0.0264,0.156925154320988,-6.62679795850421
"metastatic_cell_line__3",24.8709,-9.121,10.6726,-3.4114,-4.1956,-0.2593,0.173804012345679,-10.896954014002
"primray_cell_line__4",12.9847,1.496,2.0071,4.7705,-5.1152,3.9792,0.291859567901235,-20.0780477220744
"metastatic_cell_line__4",10.0646,5.8471,0.7034,4.0097,0.8799,3.3824,0.130497685185185,2.67240669240462
"reference_cell_line",27.1412,-9.8803,11.9921,-4.6956,-3.5513,1.0045,0.19483024691358,-3.4341908631376
