"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"GSM162902",9.9683,6.1837,3.2829,6.688,-4.6098,10.5434,0.690796857463524,-1327.25638444344
"GSM162904",0.9862,10.6127,-2.7878,5.2255,-6.0438,10.1199,0.651515151515151,367.22185137377
"GSM162905",18.8709,-0.8607,8.2512,3.228,-4.0301,9.8971,0.625140291806958,-1745.13978891476
"GSM162906",18.5762,-5.1256,9.473,-1.4816,-3.3664,8.5068,0.505611672278339,382.65075850452
"GSM162928",26.8122,-10.7969,11.3125,-4.6379,-3.632,8.8356,0.573232323232323,1247.68875315626
"GSM162929",26.5388,-6.3163,12.2929,-2.6891,-1.2278,9.8863,0.571548821548821,-987.181268583559
"GSM162930",16.3413,9.3909,8.6028,5.8376,-3.2753,11.2124,0.651795735129068,-766.829063723934
"GSM162931",16.1681,-2.6278,7.2321,-0.4501,-4.8286,8.8404,0.554433221099888,10.9875575549795
"GSM162932",20.4193,-6.3223,10.4607,-1.9549,-3.9308,8.397,0.478114478114478,1097.86142244575
"GSM162933",21.8719,2.3101,10.4756,4.4193,-3.648,8.715,0.620650953984287,-649.194924094702
"GSM162934",-0.0857,13.8919,-0.6102,6.7914,-4.5713,10.9336,0.673961840628507,-1006.79429119934
"GSM162935",26.3806,-10.2003,11.2608,-4.6713,-4.7559,7.5685,0.527777777777778,342.241756527023
"GSM162936",27.1309,-11.9006,10.8991,-5.7364,-1.8043,7.2762,0.447530864197531,1192.56840806208
"GSM162937",23.4063,-6.9867,9.4476,-2.385,-2.8139,7.8629,0.447250280583614,501.46983479982
"GSM162938",16.3028,-1.5664,8.6686,1.6283,-3.0389,8.8651,0.64337822671156,-844.340955322439
"GSM162939",21.1618,-4.487,11.093,-1.5811,-2.9967,9.2326,0.570987654320988,-426.382994815931
"GSM162940",23.852,-7.8303,9.8048,-2.3739,-2.6446,9.4066,0.57351290684624,1122.40177794125
"GSM162941",10.9977,12.3066,5.1453,8.1521,-3.4312,11.0577,0.657968574635241,-2775.20522023756
"GSM162942",20.8258,3.6718,10.2564,3.3945,-0.9183,10.1784,0.529461279461279,66.4693939211993
"GSM162943",26.6692,-11.604,11.2198,-6.292,-4.1428,7.3403,0.427048260381594,656.104870871276
"GSM169524",7.1787,10.628,3.7165,6.8282,-5.1309,11.1803,0.655443322109989,-1497.87468830419
"GSM169525",23.9038,-11.5907,11.2773,-6.7092,-3.1151,7.1096,0.434904601571268,585.971456391862
"GSM169526",2.9293,6.5823,0.0122,5.3351,-0.1966,8.9396,0.515712682379349,-433.380238321903
"GSM169527",23.9055,-3.7004,10.877,-0.616,-3.8206,10.019,0.622615039281706,956.245912709564
"GSM169528",22.4027,-3.435,8.132,-1.0008,-0.5574,8.986,0.513468013468013,1093.40833756058
"GSM169529",15.9389,7.7202,9.1739,5.4231,-2.5316,10.2846,0.657968574635241,-1246.73868197274
"GSM169530",23.6101,-8.3999,10.7007,-0.6575,-4.1871,8.2253,0.58361391694725,594.013617944001
"GSM169531",27.1803,-6.5818,11.1897,-2.3907,-0.8943,8.6597,0.480639730639731,2608.2152091787
