"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"hiPSC_rep1",7.27,-2.2408,1.2605,1.058,2.2887,6.9207,0.322061191626409,45.9934343574945
"hiPSC_rep2",8.6042,-0.4116,1.6842,1.7907,2.7594,8.4056,0.374127750939345,42.0100966209087
"hiPSC_rep3",9.8093,0.3473,1.2068,1.6083,2.3933,7.5735,0.333333333333333,48.3403590434313
"neural_crest_cells_rep1",9.6956,4.9132,2.3192,5.2089,3.0915,8.37,0.435587761674718,37.6949958889616
"neural_crest_cells_rep2",-0.2425,19.4351,-1.9069,10.1429,-6.8412,9.7865,0.662104133118626,-2.96526547873151
"neural_crest_cells_rep3",8.9628,8.159,1.8112,7.4455,0.0846,9.9243,0.529522275899087,27.9517914841044
"normal_human_melanocytes_rep1",22.1606,-8.7353,11.5921,-4.6416,-5.3313,6.9336,0.508856682769726,11.9361431898798
"normal_human_melanocytes_rep2",22.4218,-9.2467,11.5214,-5.2424,-4.8496,7.6187,0.533011272141707,13.3122703899199
"normal_human_melanocytes_rep3",24.2237,-7.7088,12.0363,-5.1838,-5.715,7.6603,0.50805152979066,13.4562175925295
"human_melanoma_cell_line_HT144",14.2844,0.6172,8.485,4.0549,-7.969,8.6885,0.544283413848631,-11.2110512247375
"human_melanoma_cell_line_MZ7",24.7898,-11.0289,11.5644,-2.8536,-7.03,6.7493,0.43719806763285,-3.27671263580726
"human_melanoma_cell_line_A375",-1.4332,7.8761,-0.6502,5.4154,-4.7158,8.3508,0.556897477187332,-11.413402169575
"human_melanoma_cell_line_MeWo",20.9632,-8.568,9.9005,-1.8701,-5.9645,6.1008,0.414922168545357,1.3314059502184
"Skmel_28_human_melanoma_cell_line_clone_with_no_SETDB1_amplification",21.0449,-11.5102,10.8132,-4.7115,-5.2962,7.6429,0.418679549114332,2.36637318104471
"human_melanoma_cell_line_SKmel103",-1.9368,9.8752,-0.1438,5.6786,-7.4584,8.6895,0.593934514224369,-12.4398116767821
"control_MeWo_melanoma_cell_line_rep1",1.0223,7.4704,0.8863,5.3873,-6.1784,7.9029,0.538378958668814,-13.8675409247651
"control_MeWo_melanoma_cell_line_rep2",3.13,7.4266,1.4978,5.7511,-4.6206,8.0485,0.538647342995169,-12.990329772682
"control_A375_melanoma_cell_line_rep1",-1.7577,8.2662,-0.3612,5.8974,-5.9438,8.0311,0.560386473429952,-14.8731400931817
"control_A375_melanoma_cell_line_rep2",-2.3518,7.6856,-1.1156,5.9671,-5.608,7.3134,0.538915727321524,-14.1669665902337
"control_A375_melanoma_cell_line_rep3",-1.7394,6.4392,-1.507,6.2263,-6.4974,7.4261,0.538647342995169,-14.0468801366814
"FOXD1_knockdown__1_MeWo_melanoma_cell_line_rep1",1.6525,7.521,1.5553,4.7152,-5.7539,7.9637,0.520397208803006,-14.3836990750326
"FOXD1_knockdown__1_MeWo_melanoma_cell_line_rep2",2.8219,8.0577,0.4755,5.141,-5.0546,8.0659,0.510735373054214,-13.0643804527268
"FOXD1_knockdown__2_MeWo_melanoma_cell_line_rep1",2.2195,8.1459,1.2121,5.3409,-4.3801,8.7071,0.511272141706924,-13.3381327614027
"FOXD1_knockdown__2_MeWo_melanoma_cell_line_rep2",2.9942,8.0501,0.8361,6.0351,-6.3354,8.7709,0.53569511540526,-14.7547954684274
"FOXD1_knockdown__1_A375_melanoma_cell_line_rep1",-0.6968,6.7312,-1.4022,5.8512,-4.0293,7.3451,0.526570048309179,-13.0343832359308
"FOXD1_knockdown__1_A375_melanoma_cell_line_rep2",-1.3124,7.4172,-1.1646,5.0087,-5.3898,7.5358,0.557165861513688,-13.1485745577244
"FOXD1_knockdown__1_A375_melanoma_cell_line_rep3",-3.1618,6.5708,-1.6884,4.4775,-3.6359,7.3739,0.538915727321524,-12.4280884862734
"FOXD1_knockdown__2_A375_melanoma_cell_line_rep1",-1.2553,8.3921,-1.8126,5.1635,-4.5215,8.7214,0.523349436392915,-13.0489228641682
"FOXD1_knockdown__2_A375_melanoma_cell_line_rep2",-1.499,6.8526,-1.3708,5.6279,-3.8138,7.3559,0.520128824476651,-12.5452062573176
"FOXD1_knockdown__2_A375_melanoma_cell_line_rep3",-2.5716,7.0186,-1.8456,5.3823,-5.418,8.0285,0.538647342995169,-13.3958038363114
