"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"X223226",11.2467,3.7069,6.1416,2.0504,-2.5788,10.1713,0.400906488549618,1.33220041625315
"X223228",9.6839,3.3418,5.469,2.1777,-2.6112,11.0132,0.412690839694656,0.675815816122704
"X223232",9.2513,2.5169,5.3002,1.3741,-2.8796,8.6674,0.360639312977099,0.687110627285137
"X223245",11.4757,4.795,6.1004,1.9144,-2.5651,10.6067,0.40925572519084,0.245682070284563
"X223238",9.3681,5.0095,5.7935,2.6638,-2.7039,10.1948,0.380057251908397,0.422433195912896
"X223244",9.5717,3.9149,5.6193,2.1368,-2.8863,10.5328,0.423139312977099,0.50038265704043
"X223246",9.4733,4.2304,6.1572,2.1497,-2.9594,10.7925,0.412738549618321,0.647751434447569
"X223248",9.4107,3.2861,5.8027,2.4177,-2.9478,8.9342,0.355057251908397,0.638816418433164
"X223240",9.4441,2.7995,6.0113,1.7861,-2.4078,8.0203,0.325906488549618,0.793991612991273
"X223241",12.1806,10.0718,5.856,4.9025,-3.0623,13.5443,0.502290076335878,-3.06448162172457
"X223253",10.4346,3.2837,5.9209,1.5173,-2.7025,9.1312,0.348854961832061,1.40857731057295
"X223237",10.6997,5.6926,5.9803,3.6455,-3.0036,9.3075,0.334971374045801,0.875999495940793
"X223251",9.7249,2.0839,6.0711,1.8524,-2.2974,6.7917,0.274570610687023,1.26413112893292
"X223235",8.7834,3.3531,5.8884,2.3923,-2.6875,9.5848,0.348854961832061,0.451938406801533
"X223252",10.2811,3.0651,5.8629,1.6259,-2.7427,7.7853,0.307204198473282,0.261510686235737
"X223239",10.1597,2.5687,6.2069,1.9395,-2.3588,7.5223,0.280104961832061,0.915401953821916
"X223234",9.4043,2.6496,6.082,1.6766,-2.8002,8.444,0.324570610687023,0.536369515860836
"X223263",10.2236,5.2,5.6467,2.2375,-2.6717,9.2324,0.341221374045801,-1.9453282607344
"X223281",10.8646,5.6716,5.4961,2.6595,-2.1569,11.8687,0.407919847328244,-0.777214566261886
"X223291",10.6997,8.3941,5.724,3.2946,-0.6776,13.4545,0.405772900763359,-1.53346606774731
"X223312",10.5731,13.0767,5.3082,5.2194,-3.8839,15.1407,0.558492366412214,-3.89786514134371
"X223317",10.5872,8.6338,5.2175,3.8475,-2.4472,13.6263,0.459923664122137,-3.4324661433434
"X223326",10.7859,4.9797,5.9668,2.6228,-2.8366,9.2222,0.400906488549618,-1.35191659452568
"X223327",10.7905,5.2773,5.5762,2.2279,-2.797,8.9918,0.351574427480916,-1.88495059874631
"X223334",10.7046,3.0122,5.7694,1.3859,-2.8914,7.7243,0.307156488549618,0.859004364277141
"X223337",10.3417,1.1057,5.8659,0.442,-2.6977,5.31,0.259923664122137,1.4948639216875
"X223273",10.0078,4.3754,5.6433,1.8641,-3.0251,9.1421,0.353673664122137,-1.12326280702098
"X223280",11.4415,5.2372,6.3813,2.1949,-2.84,11.7093,0.399522900763359,-0.0156895585716508
"X223267",9.6076,2.4704,5.7735,1.7728,-2.5986,8.0116,0.337738549618321,0.691951824492362
"X223266",10.9128,2.2305,5.7309,1.1251,-3.0588,7.5232,0.283587786259542,0.557232745178555
"X223301",11.046,5.5781,5.9181,3.1034,-2.5772,10.6307,0.402290076335878,-0.355484715106841
"X223277",9.7423,0.9171,5.427,0.3284,-2.7734,7.7832,0.307156488549618,1.77665532373771
"X223296",10.6536,3.0955,5.8674,1.6712,-3.0558,8.5197,0.321087786259542,0.611625549871781
"X223330",9.5313,2.7169,5.3725,1.4876,-2.9766,8.6517,0.352337786259542,0.486755298474273
"X223290",10.8435,4.5822,6.0265,2.7728,-2.8097,9.0174,0.366889312977099,0.624654388634039
"X223294",10.24,2.1337,5.6222,1.3765,-2.9427,7.8083,0.309971374045801,0.786442637116598
"X223299",9.2487,3.2417,6.1595,2.1889,-2.8968,10.2728,0.427290076335878,0.717620152427355
"X223307",10.3117,1.0601,5.9617,0.9273,-2.1319,6.671,0.274618320610687,1.65867452053897
"X223310",10.0176,1.2873,6.3976,0.9839,-2.644,6.723,0.258635496183206,1.23849790024105
"X223315",10.4792,2.1983,5.7884,0.9767,-3.0234,7.0595,0.281536259541985,0.938788988262437
"X223324",10.5935,2.8724,5.8721,1.6238,-2.7226,7.0781,0.294036259541985,0.632421973573267
"X223256",9.6238,2.6693,5.7268,1.8225,-2.9167,9.021,0.350238549618321,0.453014268879617
"X223261",10.6733,3.0448,5.6344,1.4678,-2.6443,9.4386,0.355772900763359,1.51892227913086
"X223254",8.9789,-0.2673,5.7437,-0.1375,-2.3761,5.4365,0.256488549618321,1.75432140010535
"X223282",10.3656,0.4389,6.1073,0.7702,-2.3895,4.6969,0.23425572519084,2.50231005495799
"X223320",10.7996,4.571,6.3233,2.1093,-2.4459,10.3586,0.373187022900763,0.0246777270584531
"X223323",10.4808,2.3911,5.8904,0.7911,-2.7425,7.4857,0.280104961832061,0.546119203310806
"X223298",9.5621,10.4545,3.7088,2.7561,-1.2915,14.0835,0.482824427480916,-5.23982417268315
"X223308",10.4118,5.632,5.5442,2.2231,-3.1605,10.1319,0.422423664122137,-1.46653019754052
"X223305",10.8506,3.1161,6.1922,1.3328,-3.3571,8.7733,0.350286259541985,0.627543540831897
"X223274",11.2366,9.7462,5.7666,4.3868,-2.7056,13.9083,0.46550572519084,-1.08481740679357
"X223262",9.9062,1.2902,5.6891,0.8872,-2.6439,6.4029,0.27037213740458,1.01247269398572
"X223331",10.2355,3.3065,5.663,1.6776,-2.8359,9.4861,0.337070610687023,0.833726027398736
"X200370",9.8082,2.7353,5.8264,1.757,-2.8327,8.71,0.350906488549618,0.952396650725061
"X200376",10.0094,4.0317,5.8429,2.6106,-2.6682,9.8108,0.374570610687023,1.95653108672228
"X200378",9.5683,3.7378,5.6328,1.9788,-2.6572,10.1809,0.398854961832061,0.0223083792979377
"X200372",10.1961,3.5661,6.2454,1.8468,-2.2695,9.7604,0.394656488549618,0.904722600147554
"X200381",10.3697,4.1357,5.6084,2.0627,-2.5023,9.4359,0.358587786259542,0.464372889311004
"X200373",9.7825,5.2932,6.26,3.481,-2.8556,10.8383,0.430057251908397,1.62743346232533
"X200375",8.363,1.1013,5.8167,0.5149,-3.0137,8.0359,0.34675572519084,1.66996590129708
"X200377",9.1962,0.9351,5.7678,0.9608,-2.8549,6.8213,0.281488549618321,1.65748149445933
"X197451",10.4192,6.5127,5.68,2.7147,-1.3864,12.3404,0.393988549618321,-1.61796210225328
"X197425",10.0752,6.6227,5.1505,2.4618,-2.153,10.8374,0.355820610687023,-0.195006659957079
"X197460",7.2489,8.6685,2.3982,1.7372,1.1755,13.6502,0.400906488549618,-2.88464051540094
"X197443",10.1632,14.181,2.4539,5.4457,-3.4626,15.9476,0.571660305343511,-8.02305638116136
"X197431",10.5537,5.54,6.05,2.2864,-3.4044,12.0359,0.430104961832061,-1.50762329763777
"X197426",9.3815,3.1413,6.2549,1.8246,-2.9076,8.8726,0.349618320610687,0.902746992181336
"X197432",9.0643,5.1505,5.9066,2.5324,-2.8272,11.7654,0.427958015267176,-1.42043453533658
"X197438",10.2295,5.8097,6.0932,2.7492,-3.3246,11.8726,0.463406488549618,-1.02547373179061
"X197435",10.3715,7.5648,5.6924,3.3868,-2.6255,14.3246,0.463358778625954,-2.88915709321134
"X197462",8.3145,5.3042,5.7744,2.1115,-2.8852,11.251,0.405057251908397,-1.91593425772223
"X197420",10.9207,3.9642,5.7247,2.0568,-2.7065,9.3709,0.356440839694656,1.73006375199608
"X197404",8.9602,4.8994,5.6823,2.473,-2.9305,10.2403,0.377290076335878,-0.944890970343992
"X197437",8.6358,3.3574,5.7252,1.614,-2.5358,10.2633,0.343988549618321,-1.42924825489337
"X197441",8.8592,2.9691,5.7627,1.6629,-2.8923,9.9915,0.368988549618321,0.644837769557539
"X197444",9.2736,3.0222,5.6508,1.2042,-3.2426,8.7227,0.398807251908397,0.971214377957221
"X197434",8.7567,1.3878,5.6997,0.7376,-2.6634,7.1304,0.287738549618321,1.90633651407918
"X197429",9.7193,3.2226,5.6258,2.4461,-2.4386,8.68,0.34537213740458,1.0107108410554
"X197436",8.2478,1.5325,5.5092,0.5735,-2.9036,8.1365,0.367557251908397,0.905467648201869
"X197409",10.7431,3.0676,6.1406,2.0285,-2.7721,9.0114,0.350238549618321,2.59246979311126
"X197442",8.366,15.7729,2.1822,6.693,-3.5697,17.3562,0.566125954198473,-8.24071602222972
"X197456",9.5283,9.762,4.9557,4.3952,-2.7517,14.4389,0.489026717557252,-4.52841450087541
"X197454",9.3331,5.7096,5.5992,2.7321,-2.9737,11.2225,0.416889312977099,0.391260931725051
"X197446",10.6851,7.09,6.2441,3.3461,-1.9602,12.6955,0.409971374045801,-1.31634945744533
"X197461",9.6562,4.2044,5.8278,2.0535,-2.8816,10.4202,0.394656488549618,1.10029764452796
"X197463",10.605,6.0292,5.8097,2.1045,-1.2443,10.9571,0.39675572519084,-0.82730665136087
"X189746",9.306,5.8115,6.2279,3.4416,-2.8138,11.4535,0.393225190839695,0.800385150813608
"X189747",9.4743,2.5306,5.6369,0.6757,-2.9343,7.2619,0.270467557251908,3.2219285074275
"X189748",8.2455,-0.0859,5.5787,-0.1223,-2.7531,5.6017,0.262690839694656,3.90959024661578
"X189749",9.3062,1.5364,5.6614,1.2207,-2.9168,8.8341,0.332156488549618,2.59058011911849
