"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"GSM207957",13.1166,6.0001,9.8884,3.209,4.7205,14.5618,0.278118968240042,2180.01373722057
"GSM207958",15.8455,-0.045,9.2492,0.2038,7.1002,9.4363,0.10076329180558,2827.9600178763
"GSM207959",10.8344,6.7812,9.1665,2.2095,1.648,15.6222,0.387480259694683,1599.48203396288
"GSM207960",17.6234,-0.8068,11.4468,-1.0454,-2.5472,13.0429,0.356158975258817,2308.72014884061
"GSM207961",14.2575,-4.3702,11.4989,-2.8004,-5.6015,9.696,0.377610107036322,-1542.4744413857
"GSM207962",17.6412,-6.1675,10.3628,-4.5285,-5.1819,5.1528,0.241533602386384,921.272275123113
"GSM207963",20.0649,-6.3385,11.5486,-4.5261,-4.8573,4.984,0.265792244253378,1313.22578704902
"GSM207964",16.2897,1.429,10.4175,-0.4285,-5.1751,14.4827,0.473942796981927,-611.948617113946
"GSM207965",15.2129,1.0816,10.7979,0.9459,-6.0363,14.6416,0.507852254781541,-230.891854550294
"GSM207966",13.4758,-2.6858,7.4547,-0.0613,-7.036,7.6607,0.331505527285489,-897.436679432378
"GSM207967",18.4862,-4.8441,11.916,-1.9603,-0.1902,4.8668,0.143314616599403,2858.77264238834
"GSM207968",-2.5671,12.0016,-0.6039,7.8741,-6.9398,12.9656,0.5380768555887,-3916.42800902044
"GSM207969",14.4129,-0.2522,9.5773,-0.8426,-6.5454,12.4497,0.435295665906299,-974.694892247602
"GSM207970",13.3985,-0.524,8.7837,-1.8354,-5.0527,12.5677,0.407132830321109,-930.735210809428
"GSM207971",13.0794,5.7041,11.7033,2.9906,-6.8109,18.4965,0.602956659062994,-1724.85813433006
"GSM207972",13.7468,5.3777,9.3521,1.9799,-6.4878,16.4434,0.549175293911213,-2048.23449542162
"GSM207973",9.0001,-0.7003,3.5951,-0.0193,-4.5177,8.8115,0.329663098789261,-2014.936248919
"GSM207974",8.5722,-1.0365,2.8715,0.0102,-5.274,10.074,0.380286015090367,-2214.61352441371
"GSM207975",16.5985,-3.42,12.1334,-4.1616,-6.5563,9.407,0.361379189331462,-66.4570049113945
"GSM207976",9.454,3.4355,5.3415,2.9169,-5.0395,12.7637,0.407220565011406,-4356.47191294745
"GSM207977",13.4828,-1.4795,11.1354,-2.0304,-6.7149,10.6332,0.436392349535006,-573.301052000021
"GSM207978",10.828,0.2247,5.5856,1.8243,-7.4103,11.8298,0.442577645200912,-1779.31633637126
"GSM207979",10.6073,0.9332,5.9485,2.2208,-6.8626,11.9042,0.417090717669767,-1709.60807843777
"GSM207980",12.5732,2.0835,10.6785,-0.8917,-5.6958,13.0598,0.448192665379891,-1357.8957072843
"GSM207981",11.1202,2.2164,7.124,0.0062,-6.2171,12.9503,0.531496753816459,-924.788939315407
"GSM207982",10.6454,2.7546,8.2488,0.3648,-7.1881,12.9307,0.514914897350412,-1226.18979316947
"GSM207983",2.5394,3.976,1.6804,2.3723,-7.9137,15.2446,0.548912089840323,-953.007551311614
"GSM207984",17.4314,-3.1715,11.5313,-3.9113,-6.4031,9.0846,0.385901035269346,-238.905595005117
"GSM207985",14.0739,-1.2118,6.1995,1.3062,-6.6626,8.8319,0.332470608878751,-991.772598427996
"GSM207986",8.8302,2.784,8.3273,2.0105,-4.9748,16.2389,0.535751886295841,-888.648307503608
"GSM207987",3.2766,2.9189,2.8663,0.6452,-7.1333,14.8713,0.520398315493946,-1018.41959944418
"GSM207988",6.2368,1.4369,6.5733,-1.3858,-5.9571,12.4532,0.454772767152132,-695.36614782653
"GSM207989",7.2149,0.8602,6.5297,-1.951,-5.9382,12.9002,0.446613440954553,-754.316080704386
"GSM207990",12.3346,3.4823,10.3797,1.5577,-7.0971,15.5172,0.591726618705036,-2475.89695624924
"GSM207991",16.6267,-2.2802,11.223,-3.2619,-4.0195,9.4517,0.346859098087384,-71.6833033947407
"GSM207992",17.5631,-2.0486,11.0063,-2.619,-4.5795,12.9455,0.421258115458852,-214.488546022034
"GSM207993",15.0521,-2.2515,11.257,-3.5195,-6.783,10.899,0.380417617125812,-1174.62579803092
"GSM207994",9.8236,4.7976,7.3232,1.9739,7.5898,12.4675,0.176917002982979,3046.55055277387
"GSM207995",14.3904,-3.7706,10.5959,-1.7864,-3.4448,8.6785,0.345279873662046,-961.896151653335
"GSM207996",15.4095,-3.0001,11.191,-1.7715,-3.4923,10.2812,0.34238462888226,-819.75975472787
"GSM207997",11.2831,4.9028,8.2077,2.2275,-3.3279,15.9312,0.499429724513072,-1396.83490323631
"GSM207998",16.5245,-4.9556,11.7983,-2.2281,-2.1918,5.6205,0.206659062993508,493.965835129996
"GSM207999",14.7345,0.3637,9.7113,-0.8613,-1.8346,12.1349,0.400026320407089,-65.3180528335056
"GSM208000",13.535,-4.6984,10.5587,-2.2907,-4.82,8.3215,0.362475872960168,-962.868483198855
"GSM208001",14.5364,-4.4868,10.8316,-1.4402,-4.9188,10.6393,0.423583084751711,-1265.32125943125
"GSM208002",14.6291,5.2114,8.7874,3.1924,-5.4181,16.8139,0.60686085278119,-1064.81456851387
"GSM208003",17.5527,-1.4161,11.9157,-1.6431,-5.1336,12.1839,0.402746095806282,1277.11945433429
"GSM208004",18.5114,-1.691,11.546,1.2188,-5.3511,13.4188,0.42283733988419,-1196.60499841741
"GSM208005",9.193,2.9278,7.5515,1.4961,-5.3855,13.4368,0.493332163537463,-2540.06061618132
"GSM208006",16.8503,1.8736,11.1409,0.9533,1.8141,12.24,0.275925600982629,1619.11047913568
"GSM208007",16.978,2.2122,11.1515,1.1036,2.4033,13.8065,0.294306018599754,1171.40690523284
"GSM208008",19.036,-2.75,10.3813,-2.4592,-4.4396,8.7546,0.324442884716617,1002.80517371869
"GSM208009",19.0825,-4.2683,10.297,0.3582,-4.9639,11.5989,0.39186699420951,-2203.02057152383
"GSM208010",9.1712,-2.7689,8.7505,-0.9862,-9.251,11.4716,0.499780663274259,-1762.99934981485
"GSM208011",15.691,2.5351,10.3348,1.3002,-5.6068,13.7909,0.488945429022636,-2228.97643107518
