"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"MZ7_siNT_untreated_rep1",23.4335,-11.6235,11.3249,-3.1348,-6.4761,5.3101,0.488996242619431,8.60978487884302
"MZ7_siMITF_TNF100_rep1",16.6692,-0.5588,9.206,2.9835,-6.3848,6.4668,0.470209339774557,-8.50075133247565
"MZ7_siNT_TNF10_rep1",22.7258,-10.4377,10.7109,-2.7706,-7.1607,5.4207,0.461084272678476,7.72166190994209
"MZ7_siMITF_TNF1000_rep1",16.0674,-0.6771,8.9775,3.168,-6.3417,6.168,0.470746108427268,-6.84890147459011
"MZ7_siNT_TNF100_rep1",22.8118,-8.3844,11.1572,-1.3542,-6.6062,5.5319,0.479602791196994,7.01772729127504
"MZ7_siNT_TNF1000_rep1",20.4607,-7.6564,10.7051,-0.1698,-6.8509,5.8288,0.473966720343532,4.23599984755034
"MZ7_siMITF_untreated_rep1",19.9358,-5.0619,10.6183,-0.1812,-8.1658,6.6346,0.46484165324745,-6.29831900117753
"MZ7_siMITF_TNF10_rep1",17.3985,-2.623,9.5694,1.7051,-7.9405,6.8146,0.49597423510467,-7.48214249020199
"MZ7_siNT_untreated_rep2",23.3187,-10.4996,11.4236,-2.5183,-6.232,5.2112,0.43666129898014,6.88114897272072
"MZ7_siMITF_TNF100_rep2",17.6752,-0.6692,9.1136,3.2342,-7.2899,7.5756,0.505099302200751,-4.89363788086618
"MZ7_siNT_TNF10_rep2",22.9169,-10.0578,11.1159,-1.064,-6.883,6.234,0.479871175523349,7.59863832046469
"MZ7_siMITF_TNF1000_rep2",15.6518,0.5501,8.7961,3.1832,-7.117,6.6862,0.44873859366613,-7.40260624345979
"MZ7_siNT_TNF100_rep2",22.9374,-9.8831,11.209,-1.4884,-6.4959,4.9088,0.454911433172303,5.53874848785789
"MZ7_siNT_TNF1000_rep2",23.4216,-8.8533,11.2448,-1.2944,-6.8827,4.2161,0.445786366076221,5.47645745359258
"MZ7_siMITF_untreated_rep2",18.9311,-3.7664,10.4383,0.8388,-7.1523,8.1068,0.499194847020934,-4.32157811927919
"MZ7_siMITF_TNF10_rep2",18.4759,-1.7863,10.1686,2.4148,-6.8118,7.2525,0.514492753623188,-7.33223062019594
