"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"Tumor_6A",14.7895,-8.1971,8.602,-6.4177,-8.3498,5.5234,0.334372177055104,-2.99835622036674
"Tumor_6B",14.0658,-7.3013,7.7478,-5.3964,-8.7194,7.0567,0.331752484191509,-1.71668650498379
"Tumor_16A",9.398,-3.4061,5.9386,-1.6517,5.1627,7.4157,0.096386630532972,12.4892484878814
"Tumor_4479",2.2437,3.1132,-0.5642,5.2724,-2.5093,14.4598,0.390605239385727,5.21250184487452
"Tumor_3A",3.012,-4.2153,1.2851,-4.488,6.9773,-0.2282,-0.18843721770551,15.7855229972524
"Tumor_2B",2.3744,-4.3491,-0.492,-4.0781,6.8055,3.383,-0.123125564588979,15.7111312462438
"Tumor_3B",2.7433,-5.1371,-0.5691,-4.0103,8.2659,0.9289,-0.206775067750677,16.6940572869621
"Tumor_9B",8.3777,-1.658,5.6775,-0.072,4.2666,8.9158,0.188888888888889,11.2619807812179
"Tumor_9141",9.8598,-7.2356,6.5546,-5.1555,-7.8773,3.8771,0.270415537488708,-0.425285333882009
"Tumor_243",10.2342,-3.6425,7.106,-3.2731,-7.0049,10.1891,0.422764227642276,-0.900468876930148
"Tumor_1302",7.4197,-6.4899,7.3835,-7.3641,-8.3992,2.2286,0.26996386630533,-0.860870744665959
"Tumor_550",9.1501,-1.6497,6.8663,-2.4696,-7.1569,8.4041,0.361833785004517,-2.55959149349047
"Mel_DP",16.9327,-15.3849,11.0784,-8.6121,-7.3853,-2.8133,0.171093044263776,-4.39535347915285
"Tumor_10A",11.4088,-4.9302,6.9091,-4.9968,-8.5734,6.7796,0.365718157181572,-1.32030657304041
"Tumor_9166",6.6897,1.3544,7.2123,0.2886,-8.4535,12.3366,0.468563685636856,-3.63606397084816
"Tumor_2A",14.2075,-5.4744,9.8649,-5.8903,-8.226,7.5947,0.429358626919603,-1.50845210398422
"Tumor_19A",10.5545,-0.729,8.5531,-1.7302,-9.5399,14.6674,0.583107497741644,-4.89316406724507
"Tumor_8A",9.2022,-1.0943,7.0051,-2.4545,-9.111,11.713,0.479448961156278,-2.4210383918277
"Cell_line_537",11.8838,-13.3348,9.4686,-8.0134,-7.0872,-3.3778,0.148870822041554,-6.82014674672327
"Mel_LP",14.4404,-14.5493,10.727,-8.4109,-7.8081,-2.3245,0.208536585365854,-4.01565673823952
"Tumor_3629",12.1202,-9.1511,7.0625,-4.4518,-7.5259,4.3994,0.298238482384824,-1.29092657410445
"Tumor_482",12.4693,-5.5403,5.8473,-2.1071,-1.6575,6.4515,0.21196928635953,4.99167593142436
"Tumor_4A",10.3316,-6.9966,7.6653,-2.9061,-7.4741,5.1377,0.303884372177055,-2.43955355919004
"Tumor_9295",15.3246,-11.1286,10.2801,-6.1481,-7.5679,1.778,0.212737127371274,-1.7362411375599
"Cell_line_23",15.5864,-15.2329,10.7088,-7.3459,-7.0212,-5.4495,-0.127958446251129,0.515063998831785
"Cell_line_23B",16.342,-16.765,9.9708,-7.8385,-7.2376,-5.7811,-0.110975609756098,-1.34654562740669
"Cell_line_624",18.2763,-16.3774,9.7221,-8.2133,-7.733,-2.887,0.196341463414634,-3.74608656950483
"Cell_line_888",16.4738,-18.2051,10.3215,-9.0922,-7.5471,-3.922,0.181120144534779,-5.54592919378239
"Tumor_14B",12.2421,-6.5647,7.8584,-4.4802,-9.1051,7.9571,0.380171635049684,-0.675761129978802
"Tumor_13B",12.5077,-9.6296,6.1627,-5.0505,-7.8658,0.6003,0.217660343270099,-0.02157860588121
"Tumor_1B",11.0479,-3.9495,6.4994,-2.2928,-7.8947,5.681,0.320054200542005,-2.75809641393092
"Tumor_3735",13.5115,-7.4745,7.7488,-2.4091,-7.6303,5.6789,0.343947606142728,-0.708838882162262
"Tumor_598",15.8193,-8.9031,9.7591,-3.7939,-7.0396,5.6349,0.26869918699187,0.37040722123308
"Tumor_8326",13.4521,-7.2441,9.8482,-2.1247,-8.862,5.3764,0.345663956639566,-1.82927366297366
"Tumor_85",19.5968,-11.8095,9.7018,-4.5804,-7.0424,3.9232,0.234959349593496,-0.124386147576082
"Tumor_15A",12.3242,-3.1194,9.2303,-2.4725,-8.2112,9.8453,0.405826558265583,-0.0139276541327789
"Tumor_843",13.3205,-8.5256,9.6945,-5.404,-7.5797,1.5374,0.214046973803071,-0.0713265603819622
"Tumor_1435",12.6089,-5.9216,7.522,-4.9192,-7.5532,5.8599,0.32520325203252,-1.37478561182414
