"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"LC.NCI.H23",2.4098,-0.3643,-4.5926,1.6947,0.7494,6.0205,0.438249313881265,-23.6036961408816
"LC.NCI.H322M",3.33,3.3834,-3.3792,3.0183,16.2649,1.4143,-0.492705474505272,116.335397558536
"LC.NCI.H460",2.8073,6.5101,-3.9348,5.7052,3.9124,6.6876,0.309692329914777,-22.9213968306642
"LC.NCI.H522",2.9547,-3.1921,-4.2806,0.3881,-0.2715,6.012,0.422793586595407,-24.725505717208
"OV.IGROV1",5.4868,0.9497,-2.2496,3.6611,4.72,5.4543,0.196446627184746,-6.28470166737046
"OV.OVCAR.3",4.2577,2.6559,-3.5725,2.9991,10.8515,3.9553,-0.149790553228369,81.0154032865066
"OV.OVCAR.4",4.6632,2.2309,-2.4061,2.9183,10.6043,5.1124,-0.177524194713275,77.7472644279599
"OV.OVCAR.5",3.6685,7.5904,-4.2719,4.8671,8.8829,5.997,0.125956955077279,-7.44519264834385
"OV.OVCAR.8",2.7355,7.169,-2.3903,6.4195,2.1723,7.0065,0.438393759930666,-18.3628796166491
"OV.SK.OV.3",3.4381,5.8751,-2.8912,5.7539,5.3204,5.8616,0.341903798931099,-9.28973337776473
"OV.NCI.ADR.RES",2.0559,7.1825,-2.687,5.3593,1.9135,7.0315,0.42900476671963,-19.388663107804
"PR.PC.3",2.3641,5.0253,-3.1913,4.7872,5.9846,6.06,0.214646829409216,4.16470766557518
"PR.DU.145",3.5923,5.0909,-2.2807,3.4409,9.4524,5.2031,0.172613029033656,42.1878268914206
"RE.786.0",2.1178,11.156,-3.4856,7.7338,1.5199,7.2771,0.501950021666907,-28.2776555390964
"RE.A498",3.112,11.8189,-3.0529,7.386,5.0749,7.8468,0.449082767586306,-14.7622384307435
"RE.ACHN",3.5956,9.3265,-3.659,6.509,4.7677,7.7839,0.359381770908566,-12.9003746819855
"RE.CAKI.1",2.1308,11.7024,-3.6364,8.5205,4.4957,7.7744,0.40257113967933,-21.0100415626538
"RE.RXF.393",3.2358,13.335,-3.6116,9.3311,1.9737,8.8309,0.565506283403149,-22.9205670746438
"RE.SN12C",1.629,11.6948,-2.5454,6.607,0.9761,8.3564,0.567095189946555,-21.305582293299
"RE.TK.10",2.2804,6.2103,-3.2897,4.8011,5.3326,6.0569,0.219269102990033,-10.5898416000868
"RE.UO.31",3.3615,14.4637,-2.4937,7.9889,6.8262,7.5984,0.351292792142135,-8.47664997736358
