"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"GSM109050",20.5859,-3.1175,9.9593,-1.6847,-1.0754,5.6574,0.205518512019653,-1149.4541777483
"GSM109051",2.7169,18.9194,0.2808,8.7117,-1.7073,10.6036,0.38173363748026,-7106.39650999999
"GSM109052",19.6706,3.011,5.9133,0.9728,0.72,9.2676,0.278075100894894,-1056.06562694656
"GSM109053",19.8116,-6.5047,7.7663,-2.6442,0.927,0.6171,-0.0983067204772767,-1259.51992608955
"GSM109054",24.6356,-8.5833,10.9073,-5.9903,-1.2706,0.5524,0.134541147569749,748.113598813502
"GSM109055",27.1967,-11.1708,11.2678,-5.6543,-1.8561,0.3596,0.135374627127566,685.005264331473
"GSM109056",3.4813,-5.5796,-3.9071,-6.736,-0.7756,-5.524,-0.194069134935954,2016.58655685198
"GSM109057",6.4761,8.0293,0.3425,7.8011,-0.6793,5.9801,0.269170029829795,-3543.7260346455
"GSM109058",28.0874,-10.588,12.1587,-6.7169,0.2767,-1.0052,-0.12563607650465,557.883164108187
"GSM109059",22.0335,-6.0487,8.5018,-3.6522,2.0835,0.4936,-0.122214423583085,-961.666291268267
"GSM109060",23.0988,-6.7431,11.0565,-4.8149,-0.4564,0.7844,0.11344095455343,1911.58286675877
"GSM109061",23.2123,-11.6542,12.4783,-6.9605,-0.934,-1.0042,-0.126732760133357,2857.1997703026
"GSM109062",28.6877,-6.4391,12.0473,-4.387,0.0545,4.71,0.196745042989998,4205.94939245706
"GSM109063",25.5552,-3.6457,12.2552,-3.623,0.9881,4.0844,0.172223197052114,-1424.11451941804
"GSM109064",21.9912,-9.4605,10.5856,-6.5344,0.7315,0.5774,-0.102210914195473,1722.68465067477
"GSM109065",4.3932,20.2074,-1.3114,10.7089,-0.6453,11.1556,0.357957536409896,-4697.98056346539
"GSM109066",12.067,6.3428,3.7428,5.6537,-0.5774,7.4238,0.2538164590279,-1628.68963477939
"GSM109067",27.687,-7.597,11.6511,-3.3783,1.6818,3.7424,0.114186699420951,2303.134344799
"GSM109068",24.702,-9.2742,11.5512,-7.2068,0.018,0.5825,0.0791805579926303,2518.14212461357
"GSM109069",8.1284,20.557,-4.0574,9.8715,4.6847,11.5027,0.245525530794876,432.355717717279
"GSM109070",24.9245,-9.7699,11.4097,-6.2917,0.3725,0.7607,-0.116599403404106,4275.3441799366
"GSM109071",4.6715,21.3707,-0.6441,10.3513,-2.5605,13.9841,0.489910510615898,-6229.41882446697
"GSM109072",12.4847,14.4795,2.7598,7.2085,0.5841,10.0208,0.308431303737498,-1298.32422730627
"GSM109073",29.2178,-9.6759,11.3156,-5.7767,0.8888,0.1317,-0.0870766801193192,4709.53660027257
"GSM109074",13.8904,12.5509,4.5786,8.3217,-0.9765,9.2236,0.305272854886822,-3794.22661913571
"GSM109075",18.4869,-6.6302,11.2601,-4.7874,0.1674,2.3764,0.198324267415336,577.690290722199
"GSM109076",23.6334,-2.9942,9.5824,-2.5761,-1.2665,5.4619,0.225522021407264,-1350.97460063975
"GSM109077",26.0839,-6.1018,10.6237,-1.3835,-0.481,4.9666,0.178803298824355,-1558.52207401695
"GSM109078",27.606,-9.7725,10.9685,-5.8318,0.8201,1.0493,-0.115020178978768,4902.42108838793
"GSM109079",2.1691,16.6909,-1.0996,8.958,-2.0541,11.4099,0.408799789436743,-3923.46382047349
"GSM109080",3.3655,19.2828,-0.5733,9.7146,-0.5524,9.5067,0.340147394279698,-4813.19176963324
"GSM109081",26.7551,-12.5224,11.096,-6.5968,-0.3919,-1.1183,-0.122214423583085,4991.30355335529
"GSM109082",28.218,-10.9923,11.8059,-7.0474,0.501,-0.5042,-0.117081944200737,5408.27375298018
"GSM109083",19.0253,-5.2,7.997,-3.0033,-1.376,2.4344,0.198192665379891,2180.35452898066
"GSM109084",27.3808,-8.2974,11.5833,-4.7958,-0.0892,3.7601,0.202228461133532,910.986334900797
"GSM109085",3.8787,14.7693,-1.7078,9.4949,-2.8201,6.9011,0.333084751710826,-1635.20890884885
"GSM109086",23.6969,-10.091,11.3548,-6.7547,-2.0984,1.7828,0.181610808913845,334.21901833497
"GSM109087",27.4036,-8.3456,11.9684,-5.1619,2.2057,1.7851,-0.0984383225127215,4862.73594969386
"GSM109088",24.5962,-7.2454,11.5826,-4.1429,0.0981,4.2846,0.193454992103878,1962.28867849292
"GSM109089",26.6668,-8.0476,11.5405,-5.6843,-0.4113,2.2796,0.142217932970697,502.883409783209
"GSM109090",18.2605,-2.4704,8.8692,-2.563,-0.7934,2.225,0.151123004035796,960.245612280325
"GSM109091",3.9429,15.6052,-0.3814,7.9257,-0.8873,5.9451,0.257939989471837,-6197.45693552684
"GSM109092",9.9256,17.9189,6.247,10.6487,-2.3339,12.5036,0.445999298122478,-6022.74582523342
"GSM109093",27.0698,-8.2165,11.7802,-4.9663,0.4654,4.6676,0.190384277943499,4124.63584263505
"GSM109094",13.4219,4.1885,4.1597,4.1905,0.3164,6.1156,0.234295490436919,-1010.40940254229
