"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"M297_DMSO",25.9689,-3.2709,10.1232,-0.342,-4.3597,9.0918,0.638292299633316,118.642065013187
"M308_DMSO",25.2913,-5.2419,9.9264,-3.0352,-4.1273,6.9717,0.43923520167627,141.990244290415
"M311_DMSO",29.0354,-8.1441,11.2242,-2.177,-2.8866,7.9393,0.548978522786799,319.170682982609
"M318_DMSO",-0.9463,21.1542,-0.6561,10.3657,-4.3511,8.6309,0.588528025144055,-233.019019055115
"M368_DMSO",25.8742,-5.5008,9.3801,-1.1369,-3.2668,8.445,0.496856993190152,158.389523593909
"M370_DMSO",10.4206,18.9082,1.7878,9.0695,-6.1058,10.4817,0.699580932425354,-377.621946043788
"M375_DMSO",22.6706,-0.7829,7.5431,1.8326,-6.5206,9.3343,0.616553169198533,43.9269761864423
"M376_DMSO",26.1427,-5e-04,10.2068,2.6032,-3.2921,8.9258,0.517548454688319,99.8793397668536
"M376EAR_DMSO",26.0836,-6.9282,11.747,-0.5692,-6.2051,9.2365,0.585123101100052,120.259279023545
"M381_DMSO",1.5741,15.6594,-1.0738,7.7496,-6.032,9.1122,0.639339968569932,-179.912281939295
"M395AR_dmso",21.9822,-4.0506,7.95,-1.3527,-4.0526,8.8289,0.627553693033002,152.257423699113
"M395_DMSO",21.2808,0.1018,7.8789,0.1507,-3.4961,9.4816,0.601100052383447,98.1858121891018
"M397AR_DMSO",27.1816,-3.9648,10.8904,0.0803,-5.2392,9.2316,0.620220010476689,66.4439400045964
"M397_DMSO",28.4369,-2.8661,11.1896,0.3028,-4.7307,9.7424,0.616553169198533,111.353222847942
"M398_DMOS",29.8835,-6.5327,11.6154,-1.5047,-2.4348,7.8986,0.515191199580933,133.542778129046
"M399_DMSO",17.6638,3.8662,8.7388,2.4751,-4.7609,9.6249,0.623886851754845,84.5422458610954
"M402_DMSO",14.9258,4.1769,2.1041,4.3574,-4.3597,9.9072,0.624934520691461,-50.898466322524
"M403_DMSO",30.9119,-5.5431,11.1936,-2.5639,-4.9336,7.4572,0.41959140911472,143.863068577029
"M406_DMSO",10.8526,12.3293,3.0974,7.3517,-2.348,9.2341,0.572027239392352,38.0016887627094
"M407_DMSO",1.2348,16.775,-0.8421,9.238,-4.2877,9.2474,0.582503928758512,10.4149561175356
"M408_DMSO",27.5742,-6.05,10.3488,-2.7513,-4.606,7.2869,0.470403352540597,151.121104163257
"M409AR_DMSO",16.2067,9.4046,2.9972,6.1506,-4.8292,10.2075,0.644316396018858,-477.885123856783
"M409_DMSO",16.0736,6.1131,3.821,5.8935,-3.0465,10.6309,0.612886327920377,-131.914710974192
"M410_DMSO",5.5322,14.243,-2.9554,7.713,-1.5417,9.6259,0.57909900471451,60.2120988706827
"M411_DMSO",15.8779,12.3616,4.6386,5.9846,-2.3784,11.1785,0.629649030906234,-35.2071679360121
"M412a_DMSO",27.1709,-5.2311,11.1558,-2.3534,-3.7752,7.0964,0.497118910424306,253.128106788814
"M412b_DMSO",29.6808,-4.2,11.4738,-1.1412,-4.9641,6.7991,0.524882137244631,281.726434180244
"M416_DMSO",28.2281,0.0595,11.2123,2.7327,-3.5696,7.775,0.525929806181247,82.8495267113595
"M417_DMSO",23.4675,8.9235,10.3373,6.1386,-1.929,9.6301,0.551335777894186,-38.5232079179433
"M418_DMSO",12.1962,12.7791,4.5652,6.6935,-4.1797,10.1252,0.585123101100052,-194.531327999048
"M420_DMSO",9.656,17.3708,0.6412,8.9551,-6.1705,10.1866,0.660031430068099,-442.454542473517
"M421_DMSO",32.0815,-7.2091,12.096,-2.7596,-3.8536,7.5077,0.429282346778418,159.020690484973
"M423_DMSO",13.8057,13.466,2.7569,8.626,-4.2265,10.7112,0.668412781561027,-175.001586811168
"PB_DMSO",25.6748,-1.6269,10.3545,-0.0517,-4.1962,7.1531,0.454950235725511,171.227119052836
"Sbcl2_DMSO",0.8547,14.3916,-0.3369,5.513,-1.8757,9.5846,0.590099528548979,-38.5821123540916
